	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
337	prodlda	50	17	model datum simulation base prediction accuracy weather calibration set optimization	10960	37447	the ceres‐maize model within the Root Zone Water Quality Model ( RZWQM ) be calibrate use the automatic parameter estimation ( PEST ) software .	deficit irrigation | crop yield | computer software | Zea mays | water stress | leaf area index | agronomy | evapotranspiration | soil water | biomass | soil water content | plant growth	llama	llama	"[""'ceres', 'water', 'zone', 'automatic', 'parameter', 'estimation', 'software', 'root', 'quality' ]"", ""'Root', 'Zone', 'Water', 'Quality', 'estimation', 'software' ]"", ""'ceres', 'zone', 'water', 'quality', 'estimation', 'parameter', 'automatic', 'pest', 'software' ]"", ""'ceres', 'maize', 'zone', 'quality', 'water', 'parameter', 'estimation', 'software', 'automatic'"", ""'ceres', 'zone', 'water', 'quality', 'automatic', 'estimation', 'software' ]""]"	"[""'base', 'weather', 'prediction', 'accuracy' ]"", ""'weather', 'base' ]"", ""'weather', 'base' ]"", ""'weather', 'base', 'prediction', 'accuracy' ]"", ""'datum', 'weather', 'prediction', 'accuracy' ]""]"	8.0	3.2
338	prodlda	50	17	model datum simulation base prediction accuracy weather calibration set optimization	230084	39394	three input combination be utilize to develop the data - drive model , which correspond to the radiation- , temperature- and mass transfer - base model , respectively .	hybrids | China | electronics | arid zones | algorithms | prediction | air temperature | evapotranspiration | agriculture	llama	llama	"[""'radiation- , 'temperature- , 'mass transfer-' ]"", ""'utilize', 'radiation-', 'temperature-', 'mass transfer' ]"", ""'utilize', 'develop', 'radiation-', 'temperature-', 'mass transfer-', 'data drive' ]"", ""'radiation-', 'temperature-', 'mass transfer-']"", '""radiation-"", ""temperature-""]']"	"[""'simulation', 'weather', 'calibration', 'optimization', 'accuracy' ]"", ""'simulation', 'weather', 'optimization', 'calibration' ]"", ""'simulation', 'weather', 'calibration', 'optimization' ]"", ""'simulation', 'weather', 'calibration', 'optimization', 'accuracy' ]"", ""'simulation', 'prediction', 'accuracy', 'weather', 'calibration', 'optimization' ]""]"	3.6	4.8
339	prodlda	50	17	model datum simulation base prediction accuracy weather calibration set optimization	399631	4766	a computer simulation model of lentil ( Lens culinaris Medik . ) crop growth , development and yield have be develop and validate from five year of research in Canterbury , New Zealand .	Lens culinaris | yields | growth | computer software | emergencies | New Zealand | sowing date | irrigation scheduling | flowering | maturity	llama	llama	"[""'crop', 'growth', 'development', 'year', 'lentil', 'Canterbury',  'New Zealand' ]"", ""'lentil', 'crop', 'growth', 'development', 'yield', 'Canterbury', 'New Zealand' ]"", ""'lentil', 'growth', 'development', 'yield', 'year', 'Canterbury', 'New Zealand', 'research' ]"", ""'cultural', 'development', 'year', 'of' ]"", ""'lentil', 'crop', 'growth', 'development', 'yield', 'year', 'Canterbury', 'New Zealand', '""]"	"[""'base', 'optimization' ]"", ""'base', 'optimization' ]"", ""'base', 'set', 'optimization' ]"", ""'base', 'optimization' ]"", ""'base', 'optimization' ]""]"	7.0	2.2
340	prodlda	50	18	river region basin arid lake delta nile catchment sub yellow	369001	33689	in the current study , second - stage juvenile ( ) of M. incognita be collect from five region near Tai’an , China .	juveniles | stems | pesticide application | crops | China | toxicity | adsorption | leaching | abamectin | leaves | plant height | tomatoes | soil | roots | formulations | Meloidogyne incognita	llama	llama	"[""'second', 'stage', 'M. incognita' , 'China' ]"", ',  ,  ,  ]', "", 'stage', 'juvenile', 'China' ]"", "", 'study', 'juvenile', 'China' ]"", ""'study', 'second-stage' , 'juvenile' , 'from', 'near', 'China' , 'Tai'an' ]""]"	"[""'river', 'basin', 'arid', 'lake', 'delta', 'nile', 'catchment', 'sub' ]"", ""'river', 'basin', 'arid', 'lake', 'delta', 'nile', 'catchment' ]"", ""'river', 'arid', 'nile', 'catchment', 'sub' ]"", ""'river', 'basin', 'arid', 'delta', 'nile', 'catchment' ]"", ""'river', 'basin', 'arid', 'lake', 'delta', 'nile', 'catchment', 'sub', 'yellow""]"	4.6	7.0
341	prodlda	50	18	river region basin arid lake delta nile catchment sub yellow	39355	34645	our result highlight that the strain Ensifer adhaeren and Pseudomonas resinovoran be , in particular , effective in promote plant growth under water shortage , indicate they as promising strain for the development of sustainable biofertilizer suit for agriculture in arid and semi - arid region characterize by water scarcity .	crops | feeds | MS | Bacteria | soil | water stress | Solanum lycopersicum | Capsicum annuum | phylogeny | rhizosphere | climatic factors | physicochemical properties | plant nutrition | carbon | irrigation | organic matter | plant growth | Citrus sinensis | biofertilizers | mass spectrometry | Tunisia | leaves | potassium | biomass | drought stress | models | drought | IAA | semiarid zones	llama	llama	"['""semi-arid"", ""sustainable"", ""biofertilizer"" ]', ']\n\nThe document does not mention any of the words in the topic word set.', ""'water', 'biofertilizer', 'plant growth', 'sustainable agriculture', 'semi-arid' ]"", ']', ""'effective', 'promising', 'sustainable', 'biofertilizer', 'scarcity', 'shortage', 'characterize',""]"	"[""'river', 'basin', 'lake', 'delta', 'nile', 'catchment', 'yellow' ]"", ""'river', 'lake', 'delta', 'nile', 'catchment', 'yellow' ]"", ""'river', 'basin', 'lake', 'delta', 'nile', 'catchment', 'yellow' ]"", ""'river', 'lake', 'delta', 'nile', 'catchment', 'sub', 'yellow' ]"", ""'river', 'lake', 'delta', 'nile', 'catchment', 'sub', 'yellow' ]""]"	5.333333333333333	6.8
342	prodlda	50	18	river region basin arid lake delta nile catchment sub yellow	275682	31354	environmental assessment of water and soil contamination in Rajakhali Canal of Karnaphuli River ( Bangladesh ) impact by anthropogenic influence : a preliminary case study	soil pollution | water quality | nitrogen | pH | soil | Bangladesh | aquatic ecosystems | ammonia | dry season | statistical analysis | planning | surface water | estuaries | sand | clay | government agencies | humans | soil quality | environmental assessment | rivers | phosphorus | wet season | silt | case studies | industrial wastes | monitoring | scientists	llama	llama	"[""'anthropogenic', 'case', 'study', 'water', 'soil', 'Karnaphuli', 'Bangladesh', 'assessment"", ""'anthropogenic', 'assessment', 'Bangladesh', 'canal', 'case', 'contamination', 'environmental', 'influence"", ""'environmental assessment', 'water and soil contamination', 'anthropogenic influence', 'preliminary case study', 'canal' ]"", ""'environmental assessment', 'water and soil contamination', 'anthropogenic influence' ]"", '""anthropogenic"", ""soil"", ""assessment"", ""influence"", ""preliminary"", ""case"", ""study"" ]']"	"[""'arid', 'nile', 'yellow' ]"", ""'arid', 'nile', 'yellow' ]"", ""'arid', 'lake', 'nile', 'yellow' ]"", ""'arid', 'nile', 'sub', 'yellow' ]"", ""'arid', 'lake', 'nile', 'catchment', 'sub', 'yellow' ]""]"	6.2	4.0
343	prodlda	50	18	river region basin arid lake delta nile catchment sub yellow	46473	31523	core idea : Groundwater in humid region should be manage for service , not depletion .	Minnesota | aquifers | Cenchrus americanus | Pisum sativum | Wisconsin | summer | groundwater recharge | irrigated farming | lysimeters | phenology | Zea mays | irrigation | evapotranspiration | sweetcorn | Solanum tuberosum | agroecosystems | water management | soil texture | Michigan | groundwater | millets | peas | potatoes	llama	llama	"[""'service', 'humid' ]"", ""'humid', 'service', 'depletion', 'groundwater' ]"", ""'service', 'humid' ]"", ""'depletion', 'humid', 'service', 'groundwater' ]"", ""'humid', 'service', 'depletion' ]""]"	"[""'arid', 'delta', 'yellow' ]"", ""'arid', 'yellow' ]"", ""'arid', 'delta', 'nile', 'sub' ]"", ""'arid', 'delta', 'nile', 'yellow' ]"", ""'arid', 'delta', 'sub', 'yellow' ]""]"	3.0	3.4
344	prodlda	50	18	river region basin arid lake delta nile catchment sub yellow	185158	27563	an increase share (     above average ) of water - intensive rice field in the vicinity of the lake substantiate that some lake be already use in this way .	humans | food security | ecosystems | lakes | water quality | water supply | basins | surface water | households | ecosystem services | Uzbekistan | remote sensing | landsat | irrigation | winter | irrigation water	llama	llama	"["", 'intensive', 'share', 'above', 'average', 'water' ]"", ""'increase', 'share', 'water-intensive', 'field', 'vicinity', 'substantiate', 'use' ]"", ""'share', 'water-intensive', 'vicinity' ]"", ""'above average', 'in this way', 'substantiate', 'use', 'water-intensive' ]"", ""'water-intensive', 'above average', 'vicinity', 'substantiate', 'use' ]""]"	"[""'river', 'arid', 'delta', 'yellow', 'nile' ]"", ""'river', 'arid', 'delta', 'nile', 'sub', 'yellow' ]"", ""'river', 'region', 'arid', 'delta', 'nile', 'catchment', 'sub', 'yellow' ]"", ""'river', 'arid', 'delta', 'nile', 'catchment', 'sub', 'yellow' ]"", ""'river', 'arid', 'delta', 'nile', 'catchment' ]""]"	5.2	6.2
345	prodlda	50	19	water deficit stage apply irrigation capacity period treatment season control	27170	32222	in , the different irrigation treatment during the dry season have significant effect on the variable NFP , FWP and Y , with statistically high value in the   kPa treatment ; and also in IWUE , GVW and BVW with statistically high value in the   kPa ,   kPa and the control treatment , respectively .	tensiometers | Capsicum chinense | water content | dry season | climatic factors | fruits | virtual water | Mexico | fruit size | soil water | rain | irrigation water | irrigation management	llama	llama	"[""'variable', 'statistically', 'high', 'value', 'kPa', 'IWUE', 'GVW', 'BVW' ]"", 'NFP, FWP, Y, IWUE, GVW, BVW, kPa]', ""'NFP', 'FWP', 'Y', 'IWUE', 'GVW', 'BVW', 'kPa' ]"", ""'NFP', 'FWP', 'Y', 'IWUE', 'GVW', 'BVW', 'kPa' ]"", ""'nitrogen fertilizer productivity', 'water use efficiency', 'groundwater table', 'yield']""]"	"[""'stage', 'apply', 'capacity' ]"", ']', ""'stage', 'apply', 'period' ]"", ""'stage', 'apply' ]"", ',  ,  ,  ,  ]']"	6.6	3.25
346	prodlda	50	19	water deficit stage apply irrigation capacity period treatment season control	12041	34633	under osmotic stress with , the total chlorophyll content   and   ethylene evolution be estimate from wheat seedling , and in pot experiment , detailed physiological study be perform at different growth stage ( pre - anthesis , anthesis and post anthesis ) of wheat under water deficit stress and irrigate condition .	wheat | chlorophylls | osmotic stress | gene expression regulation | ethylene production | paclobutrazol | Triticum | lipid peroxidation | ethylene | ascorbic acid | flowering | water stress | abscisic acid | irrigation | synergism | seedlings | thidiazuron	llama	llama	"[',  ,  ,  ,  ,  ,  ,  ]', ""'stress', 'physiological', 'chlorophyll', 'evolution' ]"", ""'stress', 'chlorophyll', 'ethylene', 'growth', 'pre-anthesis', 'post-anthesis' ]"", ""'osmotic', 'physiological', 'ethylene' ]"", ""'osmotic', 'evolution', 'physiological', 'anthesis', 'stress', 'chlorophyll' ]""]"	"[""'season', 'apply', 'capacity' ]"", ""'apply', 'season', 'capacity', 'period', 'control' ]"", ""'apply', 'season', 'period', 'treatment', 'control' ]"", ""'apply', 'season', 'capacity' ]"", ""'season', 'capacity', 'treatment', 'period', 'apply' ]""]"	5.4	4.2
347	prodlda	50	19	water deficit stage apply irrigation capacity period treatment season control	27291	23588	irrigation strategy ( treatment ) with a total of - mm water supply at Wintering , Jointing , and grain filling stage (   mm each ) achieve maximal grain yield and water productivity than other treatment .	China | species diversity | Vesicular arbuscular mycorrhizae | soil | roots | Scutellospora | rhizosphere | winter wheat | phenology | Glomus | agricultural land | plant growth | Triticum aestivum | developmental stages | spores | irrigation management | cropping systems | water productivity | semiarid zones | farmers	llama	llama	"[""'grain', 'yield', 'productivity' ]"", ']', ""'yield', 'grain' ]"", ""'yield', 'productivity' ]"", '""yield"",  ""grain"",  ""wintering"",  ""jointing"",  ""filling"" ]']"	"[""'capacity', 'control' ]"", ""'capacity', 'period', 'control' ]"", ""'capacity', 'deficit', 'control' ]"", ""'deficit', 'capacity', 'season', 'control' ]"", ""'capacity', 'control', 'season' ]""]"	3.0	3.0
348	prodlda	50	19	water deficit stage apply irrigation capacity period treatment season control	22368	30231	irrigation be calculate as the percentage of crop evapotranspiration and treatment consist in a control treatment ( ; Control ) and two deficit irrigation treatment , with different level of water deficit apply during pre - veraison ( - ; EDI ) and post - veraison ( - ; LDI ) period .	vineyards | deficit irrigation | crop yield | malic acid | weather | pruning | grapes | tartaric acid | Vitis vinifera | cultivars | evapotranspiration | Spain	llama	llama	"[""'evapotranspiration', 'veraison' ]"", ""'evapotranspiration', 'pre-veraison', 'post-veraison' ]"", ""'evapotranspiration', 'veraison' ]"", ',  ]', ""'evapotranspiration', 'pre-veraison', 'post-veraison' ]""]"	"[""'capacity', 'season' ]"", ""'capacity', 'season' ]"", ']', "", 'capacity', 'season' ]"", ']']"	2.4	2.3333333333333335
349	prodlda	50	19	water deficit stage apply irrigation capacity period treatment season control	182235	41779	the field experiment be conduct for two season ( and ) on Sugarcane ( Saccharum officinarum L.)by apply water deficit in three regime ( ,   and   water deficit ) during three phenological stage ( tillering , grand growth and maturity ) such that the effect of a specify water deficit during a specified phenological stage can be investigate separately .	rhizosphere | deficit irrigation | tillering | Saccharum officinarum | irrigation scheduling | phenology | semiarid zones | soil water | sugarcane | energy crops	llama	llama	"[',  ,  ,  ,  ]', ', ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ]', 'experiment,  conduct,  growth,  maturity,  phenological,  specified,  such ]', ""'field experiment', 'conduct', 'Sugarcane', 'phenological', 'specify', 'separately' ]"", ', , ,  ]']"	"[""'capacity', 'period', 'control']"", ""'capacity', 'period', 'treatment' ]"", ']', ""'irrigation', 'capacity', 'period', 'control' ]"", ""'capacity', 'period', 'control']""]"	7.4	3.25
350	prodlda	50	20	season winter spring wheat grow maize summer late soybean tillage	336182	21283	resource conservation technique and pendimethalin for control of weed in durum wheat cultivar	pendimethalin | weeds | raised beds | field experimentation | cultivars | conventional tillage	llama	llama	"[']', '""conservation"", ""technique"", ""pendimethalin"", ""control"", ""durum"", ""weed"", ""cultivar"" ]', ""'conservation', 'technique', 'pendimethalin', 'control', 'durum', 'cultivar' ]"", ""'conservation', 'technique', 'pendimethalin', 'control', 'durum' ]"", ""'conservation', 'technique', 'pendimethalin', 'control', 'durum', 'cultivar' ]""]"	"[""'season', 'maize', 'soybean' ]"", ""'season', 'maize', 'summer', 'soybean' ]"", ""'maize', 'soybean' ]"", ""'summer', 'maize', 'soybean' ]"", ""'season', 'maize', 'summer', 'soybean' ]""]"	6.0	3.2
351	prodlda	50	20	season winter spring wheat grow maize summer late soybean tillage	369459	5058	the objective of this research be to evaluate CS in a furrow - irrigate crop rotation of corn , soybean , winter barley , and dry bean at Fruita , Colorado in and .	crop management | Glycine max | Phaseolus vulgaris | crop yield | conservation tillage | profitability | soil movement | Colorado | Hordeum vulgare | soil erosion | Zea mays | infiltration | crop rotation | irrigation | width | soil water content	llama	llama	"[""'Fruita', 'Colorado' ]"", ', , irrigate,  ]', ""'Fruita', 'Colorado', 'corn', 'irrigate', 'crop', 'rotation', 'dry bean', 'at' ]"", ""'irrigate', 'furrow', 'corn', 'dry bean', 'Fruita', 'Colorado' ]"", 'irrigate, crop, rotation, furrow, Fruita, Colorado ]']"	"[""'season', 'wheat', 'maize', 'summer', 'tillage' ]"", ""'wheat', 'maize', 'summer', 'late' ]"", ""'spring', 'wheat', 'maize', 'summer', 'late', 'tillage' ]"", ""'wheat', 'maize', 'summer', 'late', 'tillage' ]"", ""'wheat', 'maize', 'tillage' ]""]"	5.2	4.6
352	prodlda	50	20	season winter spring wheat grow maize summer late soybean tillage	92543	12918	despite that the idea of well yield adaptation to low - yield condition of barley than wheat be widespread , there have be few effort in directly compare their performance in Mediterranean condition .	wheat | field experimentation | nitrogen fertilizers | barley | sowing | Spain	llama	llama	"[""'barley', 'condition', 'directly', 'effort' , 'Mediterranean']"", ""'low-yield', 'barley', 'condition', 'Mediterranean', 'effort', 'compare', 'performance' ]"", ""'barley', 'condition', 'Mediterranean', 'adaptation', 'effort', 'compare', 'performance' ]"", ""'barley', 'condition', 'Mediterranean', 'adaptation', 'effort', 'compare', 'performance' ]"", 'adaptation,  condition,  barley,  Mediterranean ]']"	"[""'maize', 'soybean', 'tillage' ]"", ""'season', 'maize', 'soybean', 'tillage' ]"", ""'season', 'maize', 'soybean', 'tillage' ]"", ""'maize', 'soybean', 'tillage' ]"", ""'season', 'maize', 'soybean', 'tillage' ]""]"	6.0	3.6
353	prodlda	50	20	season winter spring wheat grow maize summer late soybean tillage	104220	13597	BACKGROUND and AIMS : survival of many herbaceous specie in Mediterranean habitat during the dry , hot summer depend on the induction of summer dormancy by change in environmental condition during the transition between the winter ( growth ) season to the summer ( resting ) season , i.e. long day , increase temperature and drought .	dormancy | Poa | summer | light | water stress | plant growth regulators | immunoassays | sprouting | pharmacology | temperature | soil water deficit | metabolism | photoperiod | habitats | abscisic acid | grasses | winter | water | bulbs | adaptation | drought | seasons | ecotypes	llama	llama	"[""'habitat', 'environmental condition', 'resting', 'transition' ]"", ""'dormancy', 'herbaceous', 'habitat', 'condition', 'temperature', 'drought', 'growth' ]"", ""'drought', 'environmental condition', 'herbaceous specie', 'habitat', 'resting' ]"", ""'dormancy', 'environmental', 'habitat', 'herbaceous', 'specie' ]"", ""'habitat', 'environmental', 'condition', 'transition', 'resting' ]""]"	"[""'spring', 'wheat', 'maize', 'soybean', 'tillage', 'late' ]"", ""'spring', 'wheat', 'maize', 'soybean', 'late', 'tillage' ]"", ""'spring', 'wheat', 'maize', 'soybean', 'tillage', 'late' ]"", ""'wheat', 'maize', 'soybean', 'tillage' ]"", ""'wheat', 'maize', 'soybean', 'tillage', 'late', 'spring' ]""]"	5.2	5.6
354	prodlda	50	20	season winter spring wheat grow maize summer late soybean tillage	74387	10995	during the non - irrigation season maximum NO - N load ( Mg NO - N d ) be find after heavy rain follow the n side - dressing of wheat in the rain - feed area of VGW ( February ) .	nitrates | water quality | symbiosis | nitrogen | soil | Medicago sativa | Spain | rice | water pollution | fertilizer application | physiology | leaching | surface water | pollution | irrigation | fertilizers | environment | nitrogen fertilizers | water | seasonal variation | nitrogen fixation | drainage water | chemistry	llama	llama	"[""'irrigation', 'non', 'heavy', 'follow', 'side', 'rain', 'february', 'dressing', 'area"", ""'irrigation', 'non', 'nitrogen', 'follow', 'February' ]"", ""'irrigation', 'rain-feed', 'side-dressing', 'February', 'non-irrigation' ]"", ""'irrigation', 'follow', 'rain - feed', 'dressing', 'February', 'side - dressing' ]\n\nThe missed themes are"", ""'non - irrigation', 'dressing of', 'follow the', 'February', 'Mg', 'NO', 'side' ]""]"	"[""'spring', 'maize', 'summer', 'soybean', 'tillage' ]"", ""'spring',  'maize',  'soybean',  'summer',  'tillage',  'late' ]"", ""'spring', 'maize', 'summer', 'soybean', 'late', 'tillage' ]\n\nThe document is about irrigation, NO"", ""'maize', 'soybean', 'tillage' ]"", ""'summer', 'maize', 'soybean' ]""]"	6.4	4.6
355	prodlda	50	21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	313775	17185	Sharp - crest weir be commonly use where highly accurate discharge measurement be need to determine the flow rate in hydraulic laboratory , industrial application and irrigation system .	equations | irrigation systems | accuracy | turbulent flow | height | depth | hydrology | mathematical models | width	llama	llama	"[""'accuracy', 'application', 'commonly', 'crested', 'laboratory', 'need', 'system', 'use', 'water"", ""'crest', 'irrigation', 'laboratory', 'system', 'measurement', 'need' ]"", ""'irrigation', 'application', 'system', 'crested' ]"", '""weir"", ""laboratory"", ""application"", ""system"" ]', ""'crest', 'irrigation', 'system', 'need', 'accurate' ]""]"	"[""'transport', 'infiltration', 'sediment', 'loss' ]"", ""'transport', 'infiltration', 'sediment', 'loss' ]"", ""'transport', 'infiltration', 'sediment', 'loss' ]"", ""'transport', 'infiltration', 'sediment', 'loss' ]"", ""'transport', 'infiltration', 'sediment', 'loss' ]""]"	5.6	4.0
356	prodlda	50	21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	34116	12148	Wadi Merguellil now end in the big El Haouareb Reservoir , which lose more than half of its water by infiltration through karstic fissure and   by evaporation , the rest be pump or release .	evaporation | aquifers | water table | isotopes | soil | rain | runoff | groundwater flow | tracer techniques | surveys | irrigation | temperature | water conservation | geochemistry | Tunisia | hydrodynamics | uncertainty | rural development | watersheds	llama	llama	"['""reservoir"",  ""karstic"",  ""evaporation"",  ""pump"",  ""release"" ]', '""evaporation"" ,  ""pump"", ""release"", ""reservoir"" ]', ""'evaporation', 'pump', 'reservoir' ]"", ""'evaporation', 'pump', 'release', 'reservoir' ]"", ""'evaporation', 'pump', 'release' ]""]"	"[""'flow', 'drainage', 'runoff', 'discharge', 'transport', 'drain', 'sediment' ]"", ""'transport', 'sediment', 'hydraulic' ]"", ""'sediment', 'transport', 'hydraulic' ]"", ""'transport', 'sediment' ]"", ""'transport', 'sediment' ]""]"	3.8	3.4
357	prodlda	50	21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	67637	3887	although the difference be small , the use of hysteresis rather than utilize the main dry curve yield significant difference in drainage and surface soil water pressure head during most of the grow season .	water management | simulation models | drainage | fluid mechanics | soil water | California | irrigation water	llama	llama	"[""'hysteresis', 'season' ]"", ""'hysteresis', 'season' ]"", '""hysteresis"", ""season"" ]', ""'hysteresis', 'season' ]"", ""'hysteresis', 'season', 'main', 'curve', 'yield', 'pressure', 'water' ]""]"	"[""'flow', 'transport', 'sediment', 'loss', 'hydraulic' ]"", ""'transport', 'sediment', 'loss' ]"", ""'flow', 'runoff', 'transport', 'sediment', 'loss', 'hydraulic' ]"", ""'transport', 'sediment', 'loss', 'hydraulic' ]"", ""'flow', 'transport', 'sediment', 'loss' ]""]"	3.0	4.4
358	prodlda	50	21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	381332	16454	to determine the appropriation for this rainfall runoff model , however , accurate flow datum must first be obtain .	estimation | drought | rivers | South Korea | rain | runoff	llama	llama	"[""'datum', 'appropriation' ]"", '""model"",  ""accurate"",  ""datum"" ]', ""'hydraulics' is not a miss, but  'appropriation' ]"", ']\n\nThe document mentions the following themes that are not included in the topic word set:\n- appropriation\n- datum', ']']"	"[""'transport', 'infiltration', 'sediment', 'loss', 'hydraulic' ]"", ']', ""'transport', 'infiltration', 'sediment', 'loss', 'hydraulic' ]"", ""'transport', 'sediment', 'loss', 'infiltration' ]"", ""'transport', 'infiltration', 'sediment', 'loss' ]""]"	2.3333333333333335	4.5
359	prodlda	50	21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	452101	25200	the effect on the head loss result from change in the outflow path width and depth be not significant ( p    ) .	models | correlation | microirrigation | filters | pollutants	llama	llama	[']', ']', ']\n\nExplanation:\nThe document discusses the effect of changing the outflow path width and depth on head loss. The topic word set includes various words related to', ']', ']']	"["", 'transport', 'sediment', 'hydraulic' ]"", ']', "", 'transport', 'infiltration', 'sediment' ]"", ']', ']']"	0.0	4.0
360	prodlda	50	22	different regime level irrigation salinity method drip saline design plot	382835	5681	measurement at three instead of five depth yield a different depth - average soil water content under relatively dry condition ( less than ) , and predict a later start for irrigation and early crop water stress .	water content | deficit irrigation | irrigation rates | crop production | crop losses | irrigation scheduling | water stress | reflectometry | field capacity | soil water | microprocessors | irrigation water | soil water content	llama	llama	"[""'condition', 'start', 'stress' ]"", ""'condition',  'average',  'water',  'stress' ]"", '""measurement"", ""three"", ""instead"", ""of"", ""five"", ""depth"", ""yield"", ""a"", ""different"", ""depth"",', ""measurement,  'average soil water content',  'relatively dry condition',  'predict a later start for irrigation and early crop water stress'"", ""'dry', 'average', 'stress' ]""]"	"[""'regime', 'method', 'drip', 'saline' ]"", ""'regime', 'salinity', 'method', 'drip', 'saline', 'design', 'plot' ]"", ""'regime', 'salinity', 'method', 'drip', 'saline', 'design', 'plot' ]"", ""'regime', 'level', 'method', 'drip', 'saline', 'design', 'plot' ]"", ""'regime', 'method', 'drip', 'saline', 'design', 'plot' ]""]"	5.0	6.2
361	prodlda	50	22	different regime level irrigation salinity method drip saline design plot	387377	15241	hence split application of N - K fertilizer with two equal split apply at plantation and at day after plantation and also light irrigation , to number with total amount of - mm include effective rainfall may be prefer for loamy and sandy loam soil .	irrigation rates | crop yield | Saccharum officinarum | intercropping | Solanum tuberosum | yield components | potash fertilizers | nitrogen fertilizers | split dressings | application rates	llama	llama	"[""'fertilizer', 'plantation', 'amount' ]"", ""'regime', 'level', 'salinity', 'method' ]"", ""'hence', 'split', 'N', 'K', 'plantation', 'mm', 'effective', 'rainfall', 'prefer',"", '""fertilizer"", ""plantation"", ""soil"" ]', ""'hence', 'application', 'plantation', 'total', 'prefer', 'loamy', 'sandy' ]""]"	"[""'different', 'regime', 'salinity', 'saline' ]"", ""'different', 'regime', 'salinity', 'saline' ]"", ""'different', 'regime', 'salinity', 'saline', 'design', 'plot' ]"", ""'different', 'regime', 'level', 'saline', 'design', 'plot' ]"", ""'different', 'regime', 'level', 'salinity', 'design', 'plot' ]""]"	5.4	5.2
362	prodlda	50	22	different regime level irrigation salinity method drip saline design plot	154705	48129	a new study in the ethiopian context be conduct to evaluate the effect of cyclic irrigation use non‐saline canal water ( EC , ds m⁻¹ ) and moderately saline seepage water ( EC , dS m⁻¹ ) on onion yield and soil salinization for two season ( and ) in the Gumselassa irrigation scheme , Ethiopia .	Allium cepa | Ethiopia | bulbs | climate resilience | crop yield | freshwater | irrigation management | irrigation water | onions | salinity | soil profiles | soil salinization | vegetable crops | water supply	llama	llama	"[', , ,  ,  ,  , ,  , , ]', ', , , , , , , ,  ]', ""'effect', 'evaluate', 'context', 'canal', 'water', 'yield', 'soil', 'season', 'scheme', '"", ',  ,  ,  ,  ,  ,  ,  ,  ]', ', , , , ,  ]']"	"[',  ,  ,  ,  ,  ]', ']', ']', "", 'drip', 'plot' ]"", ""'drip', 'design', 'plot' ]""]"	8.8	4.0
363	prodlda	50	22	different regime level irrigation salinity method drip saline design plot	187302	31611	"adoption and impact of supplemental irrigation in wheat - base system in Syria , in "" Water Benchmarks of CWANA- Improving water and land productivity in rainfed systems- number "" ."	wheat | rivers | groundwater | dams | resources | precipitation | soil | area | water | irrigation | springs | socioeconomics | systems | agriculture	llama	llama	"[""'adoption', 'impact', 'base', 'system', 'CWANA- Improving water and land productivity in rainfed systems-', 'number"", ""'adoption', 'impact', 'base system', 'CWANA', 'Improving water and land productivity in rainfed systems-', 'number'"", '""adoption"", ""base"", ""CWANA- Improving water and land productivity in rainfed systems-"", ""impact"", ""number"", ""system', ""'adoption', 'impact', 'base system', 'CWANA- Improving water and land productivity in rainfed systems-', 'number' ]"", ']']"	"[']', ']', ']', ']', ""'different', 'regime' ]""]"	5.75	2.0
364	prodlda	50	22	different regime level irrigation salinity method drip saline design plot	185266	13159	effect of different rate of preplant N ( PP - N ) application and different rate and frequency of in - season N ( IS - N ) for two potato cultivar be evaluate for year ( and ) in a Quincy fine sand ( mixed , mesic , Xeric Torripsamments ) in the Pacific Northwest ( PNW ) .	crop yield | fertilizers | fertilizer application | nitrates | sandy soils | leaching | nutrient management | soil fertility | Solanum tuberosum | nitrogen | nutrient uptake | nitrogen fertilizers | tubers | petioles | irrigated soils | losses from soil | Washington	llama	llama	"['effect, cultivar, year, rate, fine sand,  Torripsamments, Pacific Northwest, preplant, in-season ]', ""'effect', 'preplant', 'in-season', 'two', 'cultivar',  'year', 'fine', 'sand', 'mixed"", ""'effect', 'preplant', 'in-season', 'cultivar', 'year', 'fine sand', 'mixed', 'mesic', '"", ""'effect', 'preplant', 'in-season', 'cultivar', 'year', 'fine sand', 'Torripsamments', 'Pacific"", "", 'year', 'cultivar', 'fine sand', 'Torripsamments', 'Pacific Northwest', 'PNW' ]""]"	"[""'irrigation', 'salinity', 'drip', 'saline' ]"", ""'irrigation', 'salinity', 'method', 'drip', 'saline' ]"", ""'irrigation', 'salinity', 'saline' ]"", ""'irrigation', 'salinity', 'saline' ]"", ""'irrigation', 'salinity', 'drip', 'saline' ]""]"	8.4	3.8
