	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
418	prodlda	50	33	temperature measurement air canopy flux evapotranspiration daily radiation estimate thermal	417394	2491	estimate of environmental evaporative demand be make .	vapor pressure | water balance | stomatal conductance | Oklahoma | Arachis hypogaea | wind speed | evapotranspiration	llama-large	llama-large	"[""'environmental', 'demand', 'make' ]"", ""'environmental', 'demand', 'make' ]"", ""'environmental', 'demand' ]"", ""'environmental', 'demand', 'evaporative' ]"", ""'environmental', 'demand' ]""]"	"[""'canopy', 'flux', 'thermal' ]"", ""'canopy', 'flux', 'daily', 'radiation', 'thermal' ]"", ""'canopy', 'flux', 'radiation', 'thermal' ]"", ']', ""'canopy', 'flux', 'radiation', 'thermal' ]""]"	2.6	4.0
419	prodlda	50	33	temperature measurement air canopy flux evapotranspiration daily radiation estimate thermal	264563	20890	during summer , the regrowth be sensitive to the extreme temperature .	spring | field experimentation | defoliation | Spain | summer | water stress | species differences | temperature | regrowth | soil water deficit | plant growth substances | leaves | shoots | Medicago arborea | biomass | drought | forage | senescence | Balearic Islands | leaf area | soil water content	llama-large	llama-large	"[""'summer', 'regrowth', 'sensitive', 'extreme' ]"", ""'summer', 'regrowth', 'sensitive', 'extreme' ]"", ""'regrowth', 'sensitive', 'summer', 'extreme' ]"", ""'season', 'sensitivity', 'regrowth' ]"", ""'summer', 'regrowth', 'sensitive', 'extreme' ]""]"	"[""'measurement', 'canopy', 'flux', 'estimate', 'daily', 'air' ]"", ""'measurement', 'canopy', 'flux', 'estimate' ]"", ""'measurement', 'canopy', 'flux', 'estimate' ]"", ""'measurement', 'air', 'canopy', 'flux', 'estimate', 'daily', 'radiation', 'evapotranspiration' ]"", ""'measurement', 'canopy', 'flux', 'estimate' ]""]"	3.8	5.2
420	prodlda	50	34	yield grain component lint wue corn gap produce cotton sorghum	13388	37400	despite some promising result , the absence of definitive proof of the relevance to yield breeding of either concept , wheat breeder have generally opt for an intermediate approach with focus on measure yield in plot as early as possible .	density | latitude | hybrids | field crops | soil | planting | light | precision agriculture | paper | agronomy | irrigation | weed control | plant density | spring wheat | design | environment | Mexico | research | breeding | production technology	llama-large	llama-large	"[""'breeding', 'proof', 'relevance', 'approach', 'measure', 'plot', 'absence' ]"", ""'breeding', 'approach', 'proof', 'relevance', 'absence', 'definitive', 'plot', 'measure',"", ""'proof', 'breeding', 'approach', 'plot', 'wheat', 'concept', 'result', 'absence' ]"", ""'proof', 'breeding', 'approach', 'plot', 'absence', 'relevance', 'concept', 'definitive'"", ""'proof', 'breeding', 'absence', 'approach', 'plot', 'definitive' ]""]"	"[""'grain', 'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'grain', 'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'grain', 'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'lint', 'wue', 'gap', 'cotton', 'sorghum' ]""]"	7.6	5.6
421	prodlda	50	34	yield grain component lint wue corn gap produce cotton sorghum	317894	21807	however , the total contribution of p to grain yield remain large .	drought tolerance | crop growth rate | drought stress | germplasm conservation | drought | breeding lines | genetic variability | yield components | harvest index | chickpeas	llama-large	llama-large	"[""'contribution', 'p', 'total', 'large', 'however' ]"", ""'contribution' ]"", ""'p' ]"", ""'contribution' , 'total' , 'p' , 'remain' , 'large' ]"", ""'contribution' , 'p' ]""]"	"[""'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'lint', 'wue', 'gap', 'cotton', 'sorghum', 'corn', 'component' ]"", ""'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'lint', 'wue', 'gap', 'cotton', 'sorghum' ]""]"	2.8	5.6
422	prodlda	50	34	yield grain component lint wue corn gap produce cotton sorghum	111090	6602	it be suggest that for get seed yield , oil content , dry matter accumulation , soybean should preferably be sow in the pattern x cm and apply six irrigation .	Glycine max | irrigation rates | crop yield | lipid content | dry matter content | planting	llama-large	llama-large	"[""'seed', 'oil', 'soybean', 'irrigation', 'dry', 'matter' , 'accumulation' , 'pattern"", ""'seed', 'oil', 'soybean', 'irrigation', 'dry', 'matter', 'accumulation', 'pattern' ]"", ""'seed', 'oil', 'dry', 'matter', 'accumulation', 'irrigation', 'soybean', 'pattern' ]"", ""'seed', 'oil', 'dry', 'matter', 'accumulation', 'soybean', 'irrigation', 'pattern' ]"", ""'seed', 'oil', 'irrigation', 'soybean' ]""]"	"[""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'grain', 'lint', 'wue', 'gap', 'corn', 'cotton', 'sorghum' ]"", ""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]""]"	7.2	7.8
423	prodlda	50	34	yield grain component lint wue corn gap produce cotton sorghum	394776	19054	- grain weight ( g ) and grain yield ( kg per ha ) be achieve .	Triticum aestivum | wheat | growth | management | irrigation	llama-large	llama-large	"[""'weight' ]"", ""'weight' ]"", ""'weight' ]"", ""'weight' ]"", ""'weight' ]""]"	"[""'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'component', 'lint', 'wue', 'gap', 'cotton', 'sorghum' ]"", ""'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'component', 'lint', 'wue', 'gap', 'cotton', 'sorghum' ]""]"	1.0	6.6
424	prodlda	50	34	yield grain component lint wue corn gap produce cotton sorghum	392859	31087	the yield loss be     mS   m⁻¹ , the yield reduction for lettuce and tomato reach up to and , respectively .	soil quality | drought | salinity | alkaline soils | tomatoes | prediction | vegetation | vegetable crops | agricultural land | regression analysis | irrigation water | California	llama-large	llama-large	"[""'loss', 'reduction', 'lettuce', 'tomato' ]"", ""'lettuce', 'tomato', 'loss', 'reduction', 'mS', 'm⁻¹' ]"", ""'lettuce', 'tomato', 'reduction', 'loss' ]"", ""'loss', 'reduction', 'lettuce', 'tomato' ]"", ""'loss', 'reduction', 'lettuce', 'tomato', 'mS', 'm⁻¹' ]""]"	"[""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'component', 'lint', 'wue', 'cotton', 'sorghum' ]"", ""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]"", ""'component', 'lint', 'wue', 'gap' ]"", ""'grain', 'component', 'lint', 'wue', 'corn', 'gap', 'cotton', 'sorghum' ]""]"	4.8	6.6
425	prodlda	50	35	block design plot week split spray apply half solution medium	109085	3101	neither the volume of water use to apply the insecticide nor subsequent irrigation affect chlorpyrifos reside on the corn foliage or in the soil .	sprinkler irrigation | chlorpyrifos | persistence | emulsifiable concentrates | Zea mays | volume | soybean oil | foliar application | irrigation water	llama-large	llama-large	"[""'irrigation', 'volume', 'insecticide', 'reside', 'foliage', 'soil', 'corn', 'water"", ""'volume', 'water', 'insecticide', 'irrigation', 'reside', 'foliage', 'soil', 'corn"", ""'volume', 'water', 'insecticide', 'irrigation', 'reside', 'corn', 'foliage', 'soil"", ""'volume', 'water', 'insecticide', 'irrigation', 'reside', 'corn', 'foliage', 'soil"", ""'volume', 'water', 'insecticide', 'irrigation', 'reside', 'foliage', 'soil', 'corn""]"	"[""'block', 'design', 'plot', 'week', 'split', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'half', 'medium' ]""]"	8.0	7.0
426	prodlda	50	35	block design plot week split spray apply half solution medium	188766	38799	a set of pot experiment be conduct under completely randomize design with four replication of seed .	seedling emergence | stems | Gossypium hirsutum | sap | water stress	llama-large	llama-large	"[""'pot', 'seed', 'set', 'experiment', 'replication' ]"", ""'set', 'pot', 'experiment', 'be', 'conduct', 'under', 'completely', 'randomize', 'four', '"", ""'pot', 'seed', 'replication', 'experiment' ]"", ""'set', 'pot', 'experiment', 'conduct', 'completely', 'randomize', 'replication', 'seed' ]"", ""'set', 'pot', 'experiment', 'conduct', 'completely', 'randomize', 'replication', 'seed' ]""]"	"[""'week', 'spray', 'apply', 'half', 'solution', 'medium', 'split' ]"", ""'week', 'spray', 'apply', 'half', 'solution', 'medium' ]"", ""'week', 'spray', 'apply', 'half', 'solution', 'medium', 'split' ]"", ""'week', 'spray', 'apply', 'half', 'solution', 'medium' ]"", ""'week', 'spray', 'apply', 'half', 'solution', 'medium' ]""]"	7.0	6.4
427	prodlda	50	35	block design plot week split spray apply half solution medium	11258	3132	mortality be at first great on the droughte plot but later these plot become more resistant to mortality cause by natural drought than plot which receive normal rainfall .	growth | Pinus radiata | mortality | irrigation | Australian Capital Territory	llama-large	llama-large	"[""'mortality', 'drought', 'rainfall', 'resistant', 'cause', 'great', 'later', 'natural', 'first"", ""'drought', 'mortality', 'rainfall', 'resistant', 'natural' ]"", ""'drought', 'mortality', 'rainfall', 'resistant', 'normal', 'great', 'later', 'become', '"", ""'drought', 'mortality', 'rainfall', 'resistant', 'cause', 'great', 'later', 'first', 'natural"", ""'drought', 'mortality', 'rainfall', 'resistant', 'great', 'later', 'natural', 'cause' ]""]"	"[""'block', 'design', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium' ]"", ""'block', 'design', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium' ]"", ""'block', 'design', 'split', 'spray', 'apply', 'solution', 'medium', 'week', 'half' ]"", ""'block', 'design', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium' ]"", ""'block', 'design', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium' ]""]"	8.0	9.0
428	prodlda	50	35	block design plot week split spray apply half solution medium	58302	27680	this paper test the possibility to improve the kiwi vine physiological performance by change the timing of water supply during the day .	vapor pressure | environmental factors | air | leaf water potential | soil water content | sap flow | water supply | irrigation scheduling | leaves | flowering | orchards | xylem | transpiration | soil water | phloem | evapotranspiration | Actinidia deliciosa | water	llama-large	llama-large	"[""'improve', 'physiological', 'performance', 'kiwi vine', 'water', 'supply', 'timing', 'day', 'test"", ""'paper', 'test', 'possibility', 'improve', 'kiwi', 'vine', 'physiological', 'performance', 'change"", ""'water', 'vine', 'physiological', 'performance', 'improve', 'possibility', 'test', 'paper', 'kiwi"", ""'improve', 'performance', 'physiological', 'kiwi', 'vine', 'water', 'supply', 'timing', 'day',"", ""'improve', 'kiwi', 'vine', 'physiological', 'performance', 'water', 'supply', 'day', 'test',""]"	"[""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium"", ""'block', 'design', 'plot', 'week', 'split', 'apply', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'spray' ]"", ""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium"", ""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'solution', 'medium""]"	9.4	8.8
429	prodlda	50	35	block design plot week split spray apply half solution medium	204265	29160	our case study indicate that even wicked problem can find proper and prudent solution .	water conservation | case studies | China | rivers | ecosystems | water allocation | arid zones | ethics | natural capital | forests | watersheds | agricultural land | irrigation | oases	llama-large	llama-large	"[""'case', 'study', 'indicate', 'wicked', 'problem', 'proper', 'prudent' ]"", ""'case', 'indicate', 'find', 'proper', 'prudent', 'wicked', 'problem' ]"", ""'case', 'study', 'indicate', 'proper', 'prudent', 'problem', 'wicked', 'find' , 'our"", ""'case', 'study', 'indicate', 'wicked', 'problem', 'proper', 'prudent' ]"", ""'case', 'study', 'indicate', 'wicked', 'problem', 'proper', 'prudent' ]""]"	"[""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'medium' ]"", ""'block', 'design', 'plot', 'week', 'split', 'spray', 'apply', 'half', 'medium' ]""]"	7.4	9.0
430	prodlda	50	36	high low record net medium ratio produce return value cost	37444	1978	unfavorably high value of reduce sugar to nicotine ratio be observe in the to low rate of nitrogen .	crop yield | Nicotiana tabacum | quality | Philippines | potash fertilizers | nitrogen fertilizers | irrigation	llama-large	llama-large	"[""'sugar', 'nicotine', 'nitrogen', 'observe', 'rate', 'reduce', 'to' ]"", ""'observe', 'rate', 'nicotine', 'nitrogen', 'reduce', 'sugar', 'to', 'be', 'in',"", ""'observe', 'reduce', 'sugar', 'nicotine', 'nitrogen', 'rate', 'unfavorably', 'to' ]"", ""'unfavorably', 'sugar', 'nicotine', 'nitrogen', 'observe', 'rate', 'document' ]"", ""'nicotine', 'sugar', 'nitrogen', 'observe', 'rate', 'reduce', 'unfavorably', 'to' ]""]"	"[""'record', 'net', 'medium', 'produce', 'return', 'cost' ]"", ""'record', 'net', 'produce', 'return', 'cost' ]"", ""'record', 'net', 'produce', 'return', 'cost' ]"", ""'record', 'net', 'produce', 'return', 'cost' ]"", ""'record', 'net', 'medium', 'produce', 'return', 'cost' ]""]"	8.0	5.4
431	prodlda	50	36	high low record net medium ratio produce return value cost	320276	34641	the rainfall pattern in the Texas High Plains ( THP ) be characterize by isolate thunderstorm of high rate and of short duration , where   mm and   of total rain event be     than   mm .	evaporation | rainwater | crops | aquifers | cotton | Gossypium hirsutum | soil sampling | storms | rain gauges | arid lands | stable isotopes | oxygen | Texas | isotopes | soil | petioles | rain | irrigation water	llama-large	llama-large	"[""'rainfall', 'pattern', 'thunderstorm', 'duration', 'Texas', 'High', 'Plains', 'rate', 'total"", ""'rainfall', 'pattern', 'thunderstorm', 'rate', 'duration', 'total', 'event', 'Texas', 'High',"", ""'rainfall', 'pattern', 'thunderstorm', 'rate', 'duration', 'total', 'event', 'Texas', 'High',"", ""'rate', 'duration', 'rainfall', 'thunderstorm', 'pattern', 'plains', 'event', 'total' ]"", ""'rainfall', 'pattern', 'Texas', 'High', 'Plains', 'thunderstorm', 'rate', 'duration', 'total""]"	"[""'low', 'record', 'net', 'medium', 'ratio', 'produce', 'return', 'value', 'cost' ]."", ""'low', 'record', 'net', 'medium', 'ratio', 'produce', 'return', 'value', 'cost' ]"", ""'low', 'net', 'ratio', 'produce', 'return', 'value', 'cost' ]"", ""'low', 'record', 'net', 'medium', 'ratio', 'produce', 'return', 'value', 'cost' ]"", ""'low', 'record', 'net', 'medium', 'ratio', 'produce', 'return', 'value', 'cost' ]""]"	9.2	8.6
432	prodlda	50	36	high low record net medium ratio produce return value cost	348592	40793	in addition , landowner appear to have a high significant yield than non - landowner do .	fertilizers | credit | laboratories | land tenure | income | livestock | Rwanda | surveys | education | propensity score matching | ownership | econometric models | irrigation | labor	llama-large	llama-large	"[""'significant', 'yield' ]"", ""'significant', 'yield' ]"", ""'significant', 'yield' ]"", ""'significant', 'yield' ]"", ""'significant', 'yield' ]""]"	"[""'low', 'record', 'net', 'medium', 'ratio', 'cost' ]."", ""'low', 'medium', 'ratio', 'cost' ]"", ""'low', 'medium', 'net', 'ratio', 'cost' ]"", ""'low', 'medium', 'cost' ]"", ""'low', 'record', 'net', 'medium', 'ratio', 'cost' ]""]"	2.0	4.8
433	prodlda	50	36	high low record net medium ratio produce return value cost	57827	13505	moreover , it can compensate for the loss of yield by the high inner quality due to change demand by the market and the consumer .	antioxidants | electrical conductivity | nutritive value | salinity | nutrient solutions | soilless culture | phenols | tomatoes | vitamin content | ascorbic acid | food quality | food composition | saline water | lycopene	llama-large	llama-large	"[""'compensate', 'loss', 'change', 'demand', 'market', 'consumer', 'yield', 'quality', 'inner' ]"", ""'loss', 'change', 'demand', 'market', 'consumer', 'compensate', 'yield', 'quality', 'inner' ]"", ""'compensate', 'loss', 'yield', 'inner quality', 'change', 'demand', 'market', 'consumer' ]"", ""'compensate', 'loss', 'yield', 'quality', 'demand', 'market', 'consumer', 'change' ]"", ""'loss', 'yield', 'quality', 'demand', 'market', 'consumer', 'change' ]""]"	"[""'record', 'net', 'ratio', 'return', 'cost' ]."", ""'low', 'record', 'net', 'ratio', 'produce' ]"", ""'low', 'record', 'ratio', 'produce', 'return' ]"", ""'record', 'net', 'ratio', 'produce' ]"", ""'record', 'ratio', 'net', 'low', 'medium' ]""]"	8.2	4.8
434	prodlda	50	36	high low record net medium ratio produce return value cost	151208	12431	a revolution in agriculture be require to enable smallholder to produce high - value , marketable , labor - intensive cash crop .	China | groundwater | hunger | llamas | developing countries | markets | prices | pumps | rural poverty | microirrigation | hydrogeology | market access | affordability | India | farmers | United Nations | cash crops	llama-large	llama-large	"[""'revolution', 'agriculture', 'smallholder', 'marketable', 'labor', 'intensive', 'cash', 'crop',"", ""'revolution', 'agriculture', 'smallholder', 'marketable', 'labor', 'intensive', 'cash', 'crop',"", ""'revolution', 'agriculture', 'smallholder', 'marketable', 'labor', 'intensive', 'cash', 'crop',"", ""'revolution', 'agriculture', 'smallholder', 'marketable', 'labor', 'intensive', 'cash', 'crop',"", ""'revolution', 'agriculture', 'smallholder', 'marketable', 'labor-intensive', 'cash', 'crop', 'enable',""]"	"[""'record', 'ratio', 'net', 'low' ]"", ""'low', 'record', 'net', 'ratio', 'return', 'cost' ]"", ""'low', 'record', 'net', 'ratio', 'return', 'cost' ]"", ""'low', 'record', 'net', 'ratio', 'return', 'cost' ]"", ""'low', 'record', 'net', 'ratio', 'return', 'cost' ]""]"	9.0	5.6
435	prodlda	50	37	risk health human heavy source contamination vegetable pollution metal exposure	374740	12317	however , if the pollution continue unabated it could pose serious problem      in the future .	drinking water | crop management | effluents | water pollution | soil salinity | groundwater | income | water quality | domestic water | households | irrigation water | wells	llama-large	llama-large	"[""'future' ]"", ""'future' ]"", ""'future' ]"", ""'future' ]"", ""'future' ]""]"	"[""'vegetable', 'metal', 'exposure', 'source', 'contamination', 'heavy', 'health', 'human', 'risk'"", ""'vegetable', 'metal' ]"", ""'health', 'human', 'heavy', 'source', 'metal', 'exposure', 'vegetable' ]"", ""'heavy', 'metal', 'vegetable' ]"", ""'vegetable', 'metal', 'exposure', 'source', 'contamination', 'health', 'human', 'heavy', 'risk'""]"	1.0	6.0
436	prodlda	50	37	risk health human heavy source contamination vegetable pollution metal exposure	274600	21465	the aim of this study be to describe potential pesticide exposure among woman live in Yemen that occur through agricultural work .	equipment | FAO | marriage | developing countries | farms | women | surveys | dimethoate | Food and Agriculture Organization | toxicity | farmers | questionnaires | Yemen | agriculture | pesticides	llama-large	llama-large	"[""'agricultural', 'work', 'woman', 'Yemen' ]"", ""'agricultural', 'work', 'woman', 'Yemen' ]"", ""'aim', 'study', 'describe', 'potential', 'pesticide', 'among', 'woman', 'live', 'Yemen', '"", ""'woman', 'Yemen', 'agricultural', 'work', 'describe', 'potential', 'aim', 'study', 'live',"", ""'aim', 'agricultural', 'describe', 'document', 'occur', 'potential', 'study', 'through', 'woman',""]"	"[""'metal', 'heavy', 'pollution' ]"", ""'metal' ]"", ""'human', 'heavy', 'metal' ]"", ""'metal', 'pollution', 'vegetable' ]"", ""'heavy', 'metal' ]""]"	7.6	2.4
437	prodlda	50	37	risk health human heavy source contamination vegetable pollution metal exposure	43668	37687	hydrogeochemical control on arsenic contamination potential and health threat in an intensive agricultural area , northern China	China | risk | sulfates | burning | arsenates | fertilizer application | irrigated farming | clay minerals | human health | iron oxides | risk assessment | basins | arsenic | carcinogenicity | phosphorus | mining | coal | health hazards | desorption | groundwater | drainage water | public health	llama-large	llama-large	"[""'agricultural', 'area', 'control', 'geochemical', 'hydro', 'intensive', 'northern', 'potential', '"", ""'geochemical', 'agricultural', 'area', 'northern', 'China', 'arsenic', 'potential', 'threat', '"", ""'geochemical', 'agricultural', 'arsenic' ]"", ""'hydrogeochemical', 'agricultural', 'arsenic', 'area', 'intensive', 'northern', 'China', 'potential"", ""'agricultural', 'arsenic', 'area', 'chemical', 'control', 'document', 'geochemical', 'hydrogeochemical',""]"	"[""'heavy', 'metal', 'vegetable' ]"", ""'heavy', 'human', 'metal', 'pollution', 'vegetable' ]"", ""'vegetable', 'pollution', 'metal', 'exposure' ]"", ""'heavy', 'metal', 'vegetable' ]"", ""'heavy', 'vegetable', 'pollution', 'metal' ]""]"	7.6	3.8
438	prodlda	50	37	risk health human heavy source contamination vegetable pollution metal exposure	303391	28411	aflatoxin assessment be expensive so extension service need to identify high risk area so irrigation , planting strategy and corn variety can be adapt .	case studies | temperature | normalized difference vegetation index | crops | drought | geostatistics | crop production | internet | Georgia | risk factors | water stress | decision-support systems | geographic information systems | soil types | aflatoxins | irrigation | rain | planting	llama-large	llama-large	"[""'expensive', 'extension', 'service', 'irrigation', 'planting', 'strategy', 'corn', 'variety', '"", ""'expensive', 'irrigation', 'planting', 'strategy', 'corn', 'variety', 'adapt', 'extension', '"", ""'expensive', 'irrigation', 'planting', 'strategy', 'corn', 'variety', 'adapt', 'service', '"", ""'expensive', 'irrigation', 'planting', 'strategy', 'corn', 'variety', 'assessment', 'service', '"", ""'expense', 'irrigation', 'planting', 'strategy', 'corn', 'variety', 'adaptation', 'extension', '""]"	"[""'health', 'human', 'heavy', 'source', 'pollution', 'vegetable', 'metal', 'exposure' ]"", ""'health', 'human', 'heavy', 'pollution', 'metal', 'exposure' ]"", ""'health', 'human', 'heavy', 'metal', 'exposure', 'pollution' ]"", ""'health', 'human', 'heavy', 'pollution', 'metal', 'exposure' ]"", ""'health', 'human', 'heavy', 'metal', 'pollution', 'vegetable' ]""]"	9.0	6.4
439	prodlda	50	37	risk health human heavy source contamination vegetable pollution metal exposure	227909	34620	root structural change of two remediator plant as the first defective barrier against industrial pollution , and their hyperaccumulation ability	Suaeda | chemical oxygen demand | copper | zinc | cobalt | lead | phytoremediation | roots | soil | water pollution | physicochemical properties | irrigation | biochemical oxygen demand | absorption | nickel | computer software | arsenic | heavy metals | shoots | wastewater | xylem | Salsola | freshwater	llama-large	llama-large	"[""'root structural change', 'remediator', 'plant', 'defective', 'barrier', 'hyperaccumulation', 'ability', 'ind"", ""'remediator', 'plant', 'hyperaccumulation', 'industrial', 'barrier', 'structural', 'root' ]"", ""'root', 'structural', 'change', 'remediator', 'plant', 'defective', 'barrier', 'hyperaccumulation', '"", ""'root', 'structural', 'change', 'remediator', 'plant', 'defective', 'barrier', 'hyperaccumulation', '"", ""'root', 'structural', 'change', 'remediator', 'plant', 'defective', 'barrier', 'hyperaccumulation', '""]"	"[""'risk', 'health', 'human', 'exposure', 'vegetable' ]"", ""'risk', 'health', 'human', 'vegetable', 'exposure' ]"", ""'risk', 'health', 'human', 'vegetable', 'exposure' ]"", ""'health', 'human', 'risk', 'exposure', 'vegetable', 'source' ]"", ""'risk', 'health', 'human', 'exposure' ]""]"	8.4	5.0
440	prodlda	50	38	organic carbon microbial soil matter soc available term amendment aggregate	51502	14529	irrigate spring cropping system on slope soil require conservation agriculture ( CA ) to minimise soil erosion .	seedling emergence | cotton | innovation adoption | carbon sequestration | Spain | soil temperature | rainfed farming | erosion control | Gossypium hirsutum | irrigated farming | Zea mays | soil quality | raised beds | soil erosion | crop rotation | cropping systems | conservation tillage | crop residues | slope | soil conservation | soil organic carbon	llama-large	llama-large	"[""'irrigate', 'spring', 'cropping', 'system', 'slope', 'conservation', 'agriculture', 'erosion"", ""'irrigate', 'spring', 'cropping', 'system', 'slope', 'conservation', 'agriculture', 'erosion"", ""'irrigate', 'spring', 'cropping', 'system', 'slope', 'conservation', 'agriculture', 'minim"", ""'irrigate', 'spring', 'cropping', 'system', 'slope', 'conservation', 'agriculture', 'minim"", ""'irrigate', 'spring', 'cropping', 'system', 'slope', 'conservation', 'agriculture', 'minim""]"	"[""'organic', 'carbon', 'microbial', 'amendment', 'aggregate' ]"", ""'organic', 'carbon', 'microbial', 'soc', 'amendment', 'aggregate' ]"", ""'available', 'amendment', 'aggregate', 'microbial', 'soc', 'term' ]"", ""'organic', 'carbon', 'microbial', 'amendment', 'soc', 'available', 'term' ]"", ""'organic', 'carbon', 'microbial', 'soc', 'term', 'amendment', 'aggregate' ]""]"	8.0	6.2
441	prodlda	50	38	organic carbon microbial soil matter soc available term amendment aggregate	239785	22422	our result suggest that structural index of fine‐texture soil be more sensitive than those of coarse‐texture soil to the composition of water extractable DOM .	soil structure | soil solution | water quality | dissolved organic carbon | clay soils | soil organic matter | irrigation water | freshwater	llama-large	llama-large	"[""'fine‐texture', 'coarse‐texture', 'water', 'extractable', 'DOM', 'composition', 'structural', 'index',"", ""'water', 'texture', 'extractable', 'sensitive', 'composition', 'fine', 'coarse', 'index', 'structural',"", ""'water', 'texture', 'sensitive', 'composition', 'extractable', 'DOM' ]"", ""'fine‐texture', 'coarse‐texture', 'water', 'extractable', 'DOM', 'composition', 'sensitive', 'structural"", ""'fine‐texture', 'coarse‐texture', 'water', 'extractable', 'DOM', 'composition', 'sensitive', 'index""]"	"[""'term', 'amendment' ]"", ""'term', 'amendment' ]"", ""'term', 'amendment' ]"", ""'term', 'amendment', 'aggregate' ]"", ""'term', 'amendment' ]""]"	8.2	2.2
442	prodlda	50	38	organic carbon microbial soil matter soc available term amendment aggregate	87033	15770	soil salinization be an increase problem worldwide and be often intensify by irrigation .	horticulture | soil salinization | cultivars | crops | saline soils | salt tolerance | marker-assisted selection | salt stress | sodium | ions | solutes | quantitative trait loci | plant response | chlorides | irrigation | plant tissues | genes	llama-large	llama-large	"[""'salinization', 'irrigation', 'increase', 'problem', 'intensify', 'worldwide' ]"", ""'irrigation', 'salinization', 'increase', 'problem', 'intensify', 'worldwide', 'be', 'an"", ""'problem', 'irrigation', 'salinization', 'increase', 'intensify', 'worldwide' ]"", ""'problem', 'irrigation', 'increase', 'intensify', 'worldwide', 'salinization' ]"", ""'irrigation', 'salinization', 'increase', 'problem', 'worldwide', 'intensify' ]""]"	"[""'organic', 'carbon', 'microbial', 'matter', 'soc', 'available', 'term', 'amendment', 'aggregate' ]"", ""'soc', 'term', 'amendment', 'aggregate' ]"", ""'organic', 'carbon', 'microbial', 'matter', 'soc', 'available', 'term', 'amendment', 'aggregate' ]"", ""'soc', 'term' ]"", ""'organic', 'carbon', 'microbial', 'matter', 'soc', 'available', 'term', 'amendment', 'aggregate' ]""]"	6.4	6.6
