text_id	label_id
2997	5
2998	5
2999	9
3000	6
3001	2
3002	9
3003	6
3004	9
3005	5
3006	5
3007	2
3008	3
3009	5
3010	5
3011	8
3012	5
3013	5
3014	5
3015	5
3016	2
3017	5
3018	6
3019	2
3020	5
3021	5
3022	5
3023	6
3024	2
3025	5
3026	5
3027	5
3028	1
3029	5
3030	6
3031	6
3032	1
3033	6
3034	5
3035	8
3036	2
3037	5
3038	3
3039	9
3040	2
3041	2
3042	8
3043	8
3044	5
3045	6
3046	2
3047	5
3048	8
3049	2
3050	9
3051	6
3052	5
3053	5
3054	5
3055	2
3056	5
3057	3
3058	10
3059	5
3060	8
3061	3
3062	5
3063	5
3064	5
3065	9
3066	6
3067	6
3068	5
3069	4
3070	5
3071	9
3072	2
3073	5
3074	3
3075	9
3076	5
3077	9
3078	10
3079	5
3080	9
3081	6
3082	2
3083	8
3084	6
3085	5
3086	2
3087	3
3088	3
3089	5
3090	5
3091	2
3092	5
3093	2
3094	5
3095	5
3096	2
3097	6
3098	5
3099	5
3100	2
3101	3
3102	2
3103	6
3104	2
3105	8
3106	2
3107	2
3108	2
3109	2
3110	9
3111	2
3112	5
3113	2
3114	6
3115	10
3116	8
3117	9
3118	2
3119	3
3120	9
3121	5
3122	3
3123	2
3124	2
3125	2
3126	2
3127	5
3128	2
3129	2
3130	5
3131	2
3132	9
3133	3
3134	6
3135	2
3136	5
3137	5
3138	5
3139	5
3140	5
3141	5
3142	5
3143	5
3144	5
3145	5
3146	5
3147	5
3148	5
3149	5
3150	5
3151	5
3152	5
3153	5
3154	5
3155	5
3156	5
3157	5
3158	5
3159	5
3160	5
3161	5
3162	5
3163	5
3164	5
3165	5
3166	5
3167	5
3168	5
3169	5
3170	5
3171	5
3172	5
3173	5
3174	5
3175	5
3176	5
3177	5
3178	5
3179	5
3180	5
3181	5
3182	5
3183	5
3184	5
3185	5
3186	5
3187	5
3188	5
3189	5
3190	5
3191	5
3192	5
3193	5
3194	5
3195	5
3196	5
3197	5
3198	5
3199	5
3200	5
3201	5
3202	5
3203	5
3204	5
3205	5
3206	5
3207	5
3208	5
3209	5
3210	5
3211	5
3212	5
3213	5
3214	5
3215	5
3216	5
3217	5
3218	5
3219	5
3220	5
3221	5
3222	5
3223	5
3224	5
3225	5
3226	5
3227	5
3228	5
3229	5
3230	5
3231	5
3232	5
3233	5
3234	5
3235	5
3236	5
3237	5
3238	5
3239	5
3240	5
3241	5
3242	5
3243	5
3244	5
3245	5
3246	5
3247	5
3248	5
3249	5
3250	5
3251	5
3252	5
3253	5
3254	5
3255	5
3256	5
3257	5
3258	5
3259	5
3260	5
3261	5
3262	5
3263	5
3264	5
3265	5
3266	5
3267	5
3268	5
3269	5
3270	5
3271	5
3272	5
3273	5
3274	5
3275	5
3276	5
3277	5
3278	5
3279	5
3280	5
3281	5
3282	5
3283	5
3284	5
3285	5
3286	5
3287	5
3288	5
3289	5
3290	5
3291	5
3292	5
3293	5
3294	5
3295	5
3296	5
3297	5
3298	5
3299	5
3300	5
3301	5
3302	5
3303	5
3304	5
3305	5
3306	5
3307	5
3308	5
3309	5
3310	5
3311	5
3312	5
3313	5
3314	5
3315	5
3316	5
3317	5
3318	5
3319	5
3320	5
3321	5
3322	5
3323	5
3324	5
3325	5
3326	5
3327	5
3328	5
3329	5
3330	5
3331	5
3332	5
3333	5
3334	5
3335	5
3336	5
3337	5
3338	5
3339	5
3340	5
3341	5
3342	5
3343	5
3344	5
3345	5
3346	5
3347	5
3348	10
3349	5
3350	6
3351	5
3352	5
3353	6
3354	5
3355	9
3356	9
3357	3
3358	6
3359	5
3360	5
3361	9
3362	6
3363	5
3364	6
3365	5
3366	1
3367	9
3368	1
3369	9
3370	3
3371	7
3372	2
3373	5
3374	9
3375	5
3376	5
3377	2
3378	5
3379	5
3380	2
3381	9
3382	3
3383	2
3384	5
3385	5
3386	8
3387	6
3388	4
3389	5
3390	3
3391	6
3392	5
3393	2
3394	5
3395	9
3396	5
3397	5
3398	5
3399	5
3400	6
3401	5
3402	3
3403	5
3404	10
3405	9
3406	3
3407	6
3408	5
3409	5
3410	5
3411	3
3412	5
3413	3
3414	9
3415	5
3416	8
3417	8
3418	5
3419	5
3420	9
3421	5
3422	9
3423	2
3424	2
3425	8
3426	5
3427	6
3428	3
3429	8
3430	6
3431	5
3432	6
3433	5
3434	5
3435	6
3436	5
3437	2
3438	5
3439	5
3440	5
3441	3
3442	5
3443	6
3444	6
3445	5
3446	5
3447	5
3448	9
3449	6
3450	2
3451	5
3452	3
3453	9
3454	9
3455	9
3456	6
3457	7
3458	5
3459	6
3460	6
3461	9
3462	6
3463	5
3464	2
3465	3
3466	5
3467	5
3468	2
3469	5
3470	8
3471	9
3472	7
3473	8
3474	2
3475	5
3476	2
3477	2
3478	5
3479	8
3480	9
3481	6
3482	10
3483	6
3484	5
3485	9
3486	6
3487	5
3488	1
3489	5
3490	5
3491	1
3492	5
3493	2
3494	2
3495	2
3496	9
3497	4
3498	6
3499	4
3500	5
3501	5
3502	5
3503	2
3504	5
3505	5
3506	5
3507	5
3508	8
3509	5
3510	8
3511	5
3512	1
3513	5
3514	5
3515	5
3516	5
3517	6
3518	1
3519	2
3520	3
3521	7
3522	5
3523	10
3524	2
3525	3
3526	9
3527	3
3528	6
3529	5
3530	5
3531	6
3532	2
3533	6
3534	5
3535	3
3536	9
3537	5
3538	5
3539	5
3540	5
3541	5
3542	5
3543	5
3544	1
3545	5
3546	5
3547	6
3548	9
3549	9
3550	3
3551	6
3552	6
3553	4
3554	5
3555	2
3556	9
3557	2
3558	5
3559	9
3560	5
3561	5
3562	9
3563	5
3564	2
3565	9
3566	8
3567	2
3568	7
3569	5
3570	6
3571	9
3572	7
3573	10
3574	7
3575	5
3576	6
3577	5
3578	9
3579	2
3580	3
3581	3
3582	5
3583	3
3584	9
3585	9
3586	6
3587	1
3588	9
3589	6
3590	3
3591	5
3592	9
3593	5
3594	2
3595	5
3596	9
3597	5
3598	5
3599	5
3600	8
3601	5
3602	9
3603	9
3604	9
3605	5
3606	9
3607	2
3608	5
3609	2
3610	6
3611	8
3612	2
3613	2
3614	5
3615	9
3616	6
3617	9
3618	5
3619	5
3620	9
3621	6
3622	9
3623	5
3624	6
3625	3
3626	5
3627	2
3628	9
3629	5
3630	8
3631	5
3632	5
3633	2
3634	9
3635	5
3636	5
3637	4
3638	9
3639	5
3640	6
3641	9
3642	5
3643	6
3644	5
3645	6
3646	3
3647	2
3648	2
3649	5
3650	3
3651	9
3652	9
3653	6
3654	3
3655	5
3656	2
3657	5
3658	2
3659	2
3660	9
3661	5
3662	1
3663	9
3664	5
3665	2
3666	2
3667	7
3668	2
3669	5
3670	5
3671	4
3672	9
3673	5
3674	3
3675	5
3676	5
3677	9
3678	2
3679	2
3680	9
3681	5
3682	9
3683	3
3684	5
3685	5
3686	6
3687	4
3688	6
3689	7
3690	4
3691	6
3692	4
3693	8
3694	5
3695	5
3696	1
3697	2
3698	2
3699	5
3700	2
3701	5
3702	9
3703	2
3704	2
3705	10
3706	5
3707	9
3708	3
3709	6
3710	3
3711	2
3712	6
3713	5
3714	6
3715	9
3716	9
3717	3
3718	5
3719	4
3720	9
3721	9
3722	6
3723	6
3724	9
3725	5
3726	5
3727	5
3728	6
3729	5
3730	5
3731	8
3732	1
3733	5
3734	9
3735	9
3736	2
3737	2
3738	9
3739	2
3740	9
3741	2
3742	7
3743	7
3744	2
3745	5
3746	2
3747	9
3748	2
3749	10
3750	9
3751	7
3752	4
3753	3
3754	5
3755	2
3756	2
3757	2
3758	9
3759	6
3760	5
3761	5
3762	9
3763	3
3764	2
3765	5
3766	2
3767	5
3768	9
3769	10
3770	6
3771	4
3772	2
3773	5
3774	9
3775	1
3776	5
3777	8
3778	2
3779	5
3780	5
3781	2
3782	5
3783	3
3784	2
3785	6
3786	2
3787	5
3788	2
3789	9
3790	9
3791	9
3792	5
3793	2
3794	5
3795	5
3796	2
3797	1
3798	9
3799	9
3800	1
3801	5
3802	9
3803	5
3804	6
3805	2
3806	3
3807	3
3808	2
3809	8
3810	2
3811	6
3812	3
3813	5
3814	7
3815	9
3816	9
3817	3
3818	6
3819	5
3820	7
3821	5
3822	6
3823	8
3824	9
3825	9
3826	5
3827	5
3828	6
3829	6
3830	3
3831	10
3832	2
3833	1
3834	1
3835	5
3836	2
3837	6
3838	3
3839	9
3840	5
3841	5
3842	5
3843	2
3844	9
3845	2
3846	9
3847	7
3848	5
3849	9
3850	5
3851	5
3852	9
3853	5
3854	5
3855	2
3856	2
3857	5
3858	9
3859	5
3860	9
3861	9
3862	5
3863	9
3864	9
3865	2
3866	9
3867	9
3868	5
3869	5
3870	10
3871	5
3872	5
3873	5
3874	9
3875	8
3876	7
3877	5
3878	2
3879	2
3880	3
3881	10
3882	5
3883	5
3884	5
3885	2
3886	2
3887	9
3888	7
3889	6
3890	2
3891	4
3892	5
3893	9
3894	2
3895	5
3896	9
3897	5
3898	9
3899	6
3900	9
3901	5
3902	5
3903	5
3904	5
3905	9
3906	5
3907	5
3908	10
3909	9
3910	5
3911	5
3912	2
3913	9
3914	3
3915	5
3916	5
3917	1
3918	9
3919	5
3920	2
3921	9
3922	6
3923	5
3924	3
3925	5
3926	2
3927	9
3928	5
3929	6
3930	2
3931	2
3932	5
3933	5
3934	7
3935	9
3936	9
3937	5
3938	8
3939	9
3940	8
3941	5
3942	9
3943	9
3944	9
3945	9
3946	8
3947	2
3948	2
3949	6
3950	5
3951	9
3952	1
3953	2
3954	2
3955	6
3956	2
3957	2
3958	5
3959	3
3960	6
3961	6
3962	5
3963	6
3964	5
3965	9
3966	9
3967	2
3968	6
3969	5
3970	9
3971	9
3972	5
3973	9
3974	6
3975	2
3976	5
3977	9
3978	5
3979	4
3980	5
3981	6
3982	5
3983	6
3984	3
3985	6
3986	9
3987	7
3988	3
3989	2
3990	2
3991	5
3992	2
3993	5
3994	6
3995	7
3996	6
3997	5
3998	2
3999	5
4000	2
4001	6
4002	5
4003	4
4004	3
4005	9
4006	2
4007	2
4008	9
4009	2
4010	4
4011	9
4012	10
4013	2
4014	2
4015	2
4016	5
4017	9
4018	2
4019	9
4020	2
4021	10
4022	3
4023	6
4024	3
4025	7
4026	5
4027	4
4028	2
4029	3
4030	9
4031	8
4032	6
4033	8
4034	8
4035	8
4036	8
4037	8
4038	8
4039	5
4040	5
4041	10
4042	9
4043	8
4044	7
4045	1
4046	2
4047	9
4048	5
4049	8
4050	5
4051	8
4052	9
4053	8
4054	9
4055	9
4056	8
4057	5
4058	5
4059	9
4060	9
4061	8
4062	5
4063	1
4064	5
4065	9
4066	8
4067	8
4068	5
4069	9
4070	6
4071	8
4072	8
4073	4
4074	2
4075	10
4076	8
4077	9
4078	9
4079	9
4080	3
4081	5
4082	8
4083	9
4084	2
4085	8
4086	9
4087	9
4088	9
4089	8
4090	8
4091	2
4092	1
4093	5
4094	5
4095	5
4096	5
4097	6
4098	8
4099	2
4100	5
4101	9
4102	5
4103	5
4104	5
4105	9
4106	7
4107	5
4108	2
4109	6
4110	9
4111	3
4112	9
4113	5
4114	8
4115	9
4116	5
4117	2
4118	3
4119	1
4120	8
4121	1
4122	5
4123	2
4124	8
4125	2
4126	9
4127	5
4128	5
4129	5
4130	5
4131	3
4132	2
4133	3
4134	6
4135	3
4136	5
4137	9
4138	2
4139	8
4140	6
4141	5
4142	2
4143	3
4144	8
4145	5
4146	1
4147	8
4148	6
4149	5
4150	5
4151	9
4152	2
4153	7
4154	2
4155	2
4156	10
4157	5
4158	2
4159	5
4160	8
4161	5
4162	5
4163	5
4164	3
4165	5
4166	9
4167	6
4168	3
4169	10
4170	9
4171	1
4172	9
4173	2
4174	2
4175	9
4176	2
4177	5
4178	2
4179	5
4180	2
4181	9
4182	6
4183	4
4184	9
4185	5
4186	9
4187	6
4188	9
4189	9
4190	9
4191	3
4192	8
4193	3
4194	5
4195	5
4196	9
4197	5
4198	7
4199	9
4200	5
4201	9
4202	10
4203	8
4204	5
4205	1
4206	3
4207	5
4208	2
4209	2
4210	9
4211	3
4212	9
4213	8
4214	5
4215	3
4216	6
4217	10
4218	4
4219	6
4220	2
4221	8
4222	2
4223	2
4224	5
4225	6
4226	9
4227	5
4228	9
4229	2
4230	6
4231	2
4232	5
4233	5
4234	2
4235	5
4236	5
4237	9
4238	9
4239	9
4240	8
4241	2
4242	5
4243	8
4244	5
4245	9
4246	10
4247	5
4248	5
4249	5
4250	8
4251	5
4252	4
4253	5
4254	9
4255	9
4256	5
4257	3
4258	5
4259	3
4260	9
4261	10
4262	9
4263	9
4264	9
4265	5
4266	2
4267	5
4268	1
4269	5
4270	5
4271	2
4272	2
4273	8
4274	5
4275	5
4276	5
4277	9
4278	3
4279	9
4280	2
4281	5
4282	8
4283	3
4284	5
4285	3
4286	8
4287	8
4288	2
4289	9
4290	3
4291	2
4292	6
4293	5
4294	9
4295	9
4296	2
4297	3
4298	9
4299	2
4300	6
4301	2
4302	5
4303	5
4304	9
4305	8
4306	6
4307	1
4308	6
4309	5
4310	9
4311	8
4312	2
4313	6
4314	2
4315	9
4316	5
4317	9
4318	9
4319	6
4320	4
4321	2
4322	5
4323	2
4324	2
4325	6
4326	5
4327	5
4328	3
4329	5
4330	2
4331	3
4332	9
4333	5
4334	8
4335	3
4336	6
4337	2
4338	9
4339	9
4340	6
4341	5
4342	8
4343	2
4344	10
4345	9
4346	1
4347	2
4348	10
4349	10
4350	7
4351	5
4352	9
4353	3
4354	6
4355	6
4356	1
4357	5
4358	3
4359	7
4360	2
4361	8
4362	3
4363	9
4364	5
4365	2
4366	5
4367	9
4368	1
4369	9
4370	3
4371	5
4372	6
4373	1
4374	6
4375	5
4376	5
4377	9
4378	10
4379	2
4380	9
4381	9
4382	1
4383	9
4384	2
4385	2
4386	5
4387	2
4388	5
4389	9
4390	9
4391	1
4392	5
4393	2
4394	4
4395	5
4396	2
4397	2
4398	8
4399	9
4400	2
4401	5
4402	2
4403	2
4404	9
4405	6
4406	2
4407	8
4408	2
4409	2
4410	3
4411	8
4412	6
4413	9
4414	6
4415	2
4416	6
4417	5
4418	4
4419	5
4420	4
4421	3
4422	9
4423	1
4424	9
4425	5
4426	9
4427	5
4428	9
4429	5
4430	2
4431	10
4432	9
4433	2
4434	5
4435	2
4436	9
4437	5
4438	9
4439	5
4440	10
4441	8
4442	2
4443	2
4444	9
4445	9
4446	5
4447	5
4448	2
4449	4
4450	2
4451	9
4452	2
4453	4
4454	2
4455	9
4456	9
4457	2
4458	2
4459	6
4460	9
4461	10
4462	9
4463	5
4464	2
4465	3
4466	9
4467	6
4468	5
4469	2
4470	9
4471	2
4472	2
4473	9
4474	2
4475	5
4476	6
4477	2
4478	9
4479	4
4480	9
4481	2
4482	5
4483	9
4484	5
4485	3
4486	5
4487	9
4488	1
4489	9
4490	9
4491	10
4492	9
4493	8
4494	6
4495	9
4496	9
4497	9
4498	5
4499	8
4500	9
4501	5
4502	10
4503	8
4504	9
4505	2
4506	9
4507	3
4508	6
4509	9
4510	8
4511	9
4512	5
4513	6
4514	6
4515	9
4516	2
4517	5
4518	9
4519	6
4520	9
4521	9
4522	7
4523	5
4524	9
4525	2
4526	2
4527	2
4528	2
4529	3
4530	2
4531	9
4532	2
4533	2
4534	3
4535	2
4536	2
4537	9
4538	2
4539	2
4540	1
4541	9
4542	10
4543	5
4544	2
4545	9
4546	9
4547	9
4548	3
4549	2
4550	2
4551	2
4552	9
4553	9
4554	3
4555	2
4556	9
4557	2
4558	2
4559	9
4560	6
4561	4
4562	3
4563	2
4564	5
4565	2
4566	7
4567	2
4568	9
4569	9
4570	8
4571	6
4572	5
4573	9
4574	2
4575	9
4576	5
4577	5
4578	6
4579	2
4580	3
4581	3
4582	9
4583	9
4584	2
4585	2
4586	2
4587	2
4588	9
4589	8
4590	7
4591	2
4592	3
4593	2
4594	2
4595	5
4596	2
4597	2
4598	9
4599	2
4600	5
4601	5
4602	2
4603	8
4604	1
4605	2
4606	2
4607	3
4608	2
4609	9
4610	3
4611	8
4612	9
4613	2
4614	2
4615	2
4616	9
4617	2
4618	5
4619	10
4620	3
4621	9
4622	2
4623	1
4624	2
4625	9
4626	5
4627	9
4628	5
4629	9
4630	1
4631	2
4632	9
4633	1
4634	5
4635	5
4636	5
4637	10
4638	5
4639	10
4640	2
4641	5
4642	9
4643	9
4644	9
4645	9
4646	9
4647	1
4648	6
4649	9
4650	5
4651	5
4652	2
4653	3
4654	6
4655	4
4656	9
4657	2
4658	6
4659	9
4660	4
4661	6
4662	9
4663	3
4664	8
4665	5
4666	3
4667	9
4668	2
4669	5
4670	5
4671	2
4672	5
4673	5
4674	2
4675	5
4676	9
4677	5
4678	5
4679	2
4680	2
4681	5
4682	6
4683	6
4684	6
4685	2
4686	5
4687	5
4688	3
4689	9
4690	5
4691	2
4692	5
4693	3
4694	5
4695	1
4696	5
4697	5
4698	5
4699	9
4700	9
4701	2
4702	7
4703	5
4704	5
4705	5
4706	8
4707	5
4708	9
4709	3
4710	9
4711	5
4712	6
4713	9
4714	2
4715	5
4716	2
4717	5
4718	2
4719	5
4720	2
4721	10
4722	5
4723	9
4724	6
4725	2
4726	10
4727	2
4728	6
4729	7
4730	9
4731	5
4732	5
4733	8
4734	5
4735	5
4736	6
4737	9
4738	1
4739	6
4740	1
4741	2
4742	3
4743	2
4744	2
4745	9
4746	5
4747	9
4748	2
4749	9
4750	2
4751	5
4752	9
4753	2
4754	4
4755	3
4756	9
4757	9
4758	7
4759	7
4760	10
4761	3
4762	3
4763	9
4764	5
4765	3
4766	5
4767	2
4768	5
4769	9
4770	9
4771	2
4772	5
4773	9
4774	2
4775	9
4776	9
4777	1
4778	9
4779	10
4780	5
4781	9
4782	5
4783	9
4784	3
4785	5
4786	5
4787	5
4788	6
4789	5
4790	2
4791	4
4792	9
4793	3
4794	1
4795	3
4796	9
4797	2
4798	2
4799	2
4800	9
4801	5
4802	10
4803	2
4804	5
4805	6
4806	4
4807	2
4808	5
4809	3
4810	6
4811	2
4812	9
4813	9
4814	9
4815	5
4816	8
4817	5
4818	5
4819	5
4820	2
4821	5
4822	5
4823	5
4824	2
4825	5
4826	5
4827	3
4828	3
4829	9
4830	5
4831	2
4832	9
4833	9
4834	5
4835	9
4836	5
4837	5
4838	5
4839	2
4840	2
4841	2
4842	8
4843	9
4844	2
4845	6
4846	3
4847	9
4848	5
4849	2
4850	10
4851	4
4852	3
4853	2
4854	2
4855	2
4856	2
4857	9
4858	8
4859	2
4860	6
4861	2
4862	8
4863	5
4864	5
4865	2
4866	2
4867	2
4868	5
4869	5
4870	7
4871	9
4872	10
4873	5
4874	6
4875	2
4876	7
4877	5
4878	5
4879	9
4880	9
4881	2
4882	4
4883	2
4884	3
4885	2
4886	2
4887	6
4888	5
4889	5
4890	9
4891	5
4892	9
4893	2
4894	2
4895	2
4896	2
4897	5
4898	9
4899	7
4900	9
4901	2
4902	5
4903	2
4904	2
4905	9
4906	2
4907	2
4908	9
4909	9
4910	2
4911	5
4912	6
4913	2
4914	9
4915	5
4916	2
4917	3
4918	2
4919	2
4920	5
4921	2
4922	1
4923	9
4924	3
4925	7
4926	5
4927	3
4928	1
4929	2
4930	2
4931	2
4932	6
4933	3
4934	9
4935	6
4936	2
4937	2
4938	5
4939	5
4940	2
4941	3
4942	9
4943	5
4944	6
4945	5
4946	5
4947	9
4948	9
4949	8
4950	5
4951	5
4952	5
4953	2
4954	2
4955	9
4956	9
4957	5
4958	2
4959	9
4960	1
4961	5
4962	5
4963	5
4964	9
4965	9
4966	5
4967	5
4968	2
4969	6
4970	1
4971	2
4972	5
4973	1
4974	1
4975	2
4976	1
4977	2
4978	8
4979	3
4980	4
4981	6
4982	2
4983	5
4984	5
4985	2
4986	1
4987	9
4988	6
4989	5
4990	2
4991	2
4992	9
4993	3
4994	2
4995	2
4996	6
4997	2
4998	6
4999	2
5000	2
5001	1
5002	9
