text_id	text
1927	New Years resolution: see @TriviumOfficial @TriviumPaolo @coreytrivium @matthewkheafy @MatMadiro live. #NewYearsResolution
4229	RT @ConnieHambley: I've decided to change it up a bit today and am embracing anarchy. Husband confused. Kids hungry. #NewYearsResolution #n??_
3849	Had to get that workout in then ball it up a little bit #2fit2quit #NewYearsResolution
801	#NewYearsResolution 6. Don't steal your best friends girl.
4635	Don't take no shit in 2015. #NewYearsResolution
4195	Cut down on your screen time by one hour a day for 2015. (Yeah... I should too!) #NewYearsResolution #Encouragement #YouAreWorthIt
2969	My New Years resolution is to take every day as it comes and do whatever needed to improve myself on all different aspects #realworld
4796	Time to dust off that old Beachbody fitness program &amp; join the Online Fit Challenge! #Fitness #NewYearsResolution
4371	Trying to be more positive in my life &amp; be more motivated to do things._??_???_???#NewYearsResolution
2777	My new years resolution is to not tell anybody my new years resolution. Y'all are too fucking nosey _??_
2971	My New Years resolution was to start doing what's best for me, and to be happy. That definitely goes into effect today.
3800	I really should start screenwriting again... #NewYearsResolution
1744	RT @nickdougherty_: #NewYearsResolution to find somebody that will never get tired of you ..
3950	In 2015 I want to discover my personal style and overhaul my wardrobe. #NewYearsResolution _???_???_?_?
3804	#NewYearsResolution : Keep Grinding Mark Tucker.
2025	My New Years Resolution is 1080p just like last year #NewYearsResolution
2275	My only new years resolution is to wear more hot pink
100	#NewYearsResolution(s): 1) Secure the apartment I'm getting w/ 1 or 2 ladyfriends. 2) Be less of a fatty. 3) Form a new rock n roll band.
4862	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
3408	Nothing ventured, nothing gained. #NewYearsResolution
4248	It's almost 2015 and I still have the same taste in clothes/music/games and the same haircut that I had in 2009.. #NewYearsResolution much?
4047	Being at the gym is where I want to be in 2015 #NewYearsResolution #WorkoutMotivation _??_??__??_???
4919	I need to chew more gum. #RandomThoughts (#NewYearsResolution?) _?_?
192	@tnoconnor @SarahRamler UGH! We need to find a better trivia location. One with a dec time and rockin' food. #NewYearsResolution
4016	Stop being so dramatic. #NewYearsResolution
1785	New Years Resolution for 2015! #bebrave #2015 #newyearsresolution #bringiton2015 @ Ketchikan Home
1533	Smile more, spend less. #NewYearsResolution
2835	new years resolution: clean my room
3639	Last year i aint get no likes. This year im going hard lol #confessions #NewYearsResolution
4918	PRIORITIES #NewYearsResolution
1599	The best thing about #CES is I never think about diet being a part of my #NewYearsResolution.
1780	That Should Be Most Of you baby Mother's #NewYearsResolution, BE RESPONSIBLE #Its2015
3647	#NewYearsResolution: stop being so damn crazy
2575	@CHP_GoldenGate So I think my New Years resolution is to wake up this morning. Which I've already done, so I'm good for the year :p
3399	#NewYearsResolution Continue to stay out of trouble and avoid drama! _???
3977	Gained 5 lbs over the holidays. Time to get back to working out! #NewYearsResolution
3772	Keep #bubblewrap around to break out when I'm sad &amp; need something to play with. What?! #Plastic is bad for the ocean...#NewYearsResolution
167	#NewYearsResolution less stress, smile more, ride like there is no tomorrow and never give up.
1752	RT @itsreeuh: #NewYearsResolution to have as much self confidence as gabe and show the world my balls too
1480	3 goals for 2015 , don't die , get good grades and no more over eating #NewYearsResolution
1025	Happy New Year! How about a #NewYearsResolution for the planet? I support @WWF with a daily tweet. ?_?
1789	My New Years Resolution is 4k.... Get it??? No? Okay... Happy New Years Everyone!!!! #newyearsresolution
2265	my New Years resolution was to drink less starbucks and more water and it didn't last 12 hours
2474	RT @loganhamilton_: New Years resolution idea: quit being a lazy, pretentious piece of shit
1823	@StubHub I really really want to go to Indy and see the Bengals play the Colts! #TixWish #NewYearsResolution
1221	#NewYearsResolution: I will save energy and look for renewable sources of energy. ?_???
1667	Why is my mind of liquor today?! #NewYearsResolution #failed geez
2961	new years resolution
153	Attend the Temple A LOT #NewYearsResolution
2535	??Only one thing on my New Years Resolution: Have a strong mindset like @Jada5Starz _??_?? #TaughtMeWell
4691	#newyearsresolution block out people who send still send candy crush requests in 2015
1979	???@chrisbrown: Supper club right now!!!! #NewYearsResolution stop smoking cigarettes??yasss leave them cancer sticks alone _??
1470	On the downside I'm #starving but per the #NewYearsResolution I'm on a #diet ;-)
2808	RT @preston_dylan: New Years resolution : get less ugly
2513	RT @HulkHogan: New Years Resolution ,only people with love and joy will be in my life,I refuse to engage with confrontational or negative p??_
2944	New Years Resolution 2015: Become Adele.
2981	My New Years resolution is to up my Celfie game
4825	Be nicer to bums every other day #NewYearsResolution
3018	hope the only New Years resolution I DO keep is were I try every taco spot in the East Dallas area.
1567	"I would work on not being a douche tidal wave 24/7 first ""@chrisbrown: #NewYearsResolution stop smoking cigarettes"""
32	#NewYearsResolution Transfer to another College
938	#NewYearsResolution: Volunteer w/a #SouthAfrica #animalsanctuary &amp; self-publish to beat #ELJames in the game of erotica. What's yours?
1216	My #NewYearsResolution is to stop spending so much time chatting online. eeer wait; I think that was my NY's Resolution 15 years ago?
1938	Drink more gin. #NewYearsResolution
1130	Photo: #Bye2014 I have nothing but blessings awaiting me in #2015 #NewYearsEve #NewYearsResolution #Goals
310	#NewYearsResolution 4 business days ea month, I will go to work w/out my SOV (car). #Transit #Bicycles #ColoradoSprings #BabySteps
4904	So can my #NewYearsResolution be getting my level 7 access? #AgentsofSHIELD @clarkgregg @MingNa @iambjbritt @ChloeBennet4
2169	RT @melanielynnnnn: New Years resolution: find bae
3114	My new years resolution is to get past the chaos of 50 Shades movie and make it to Avengers: Age of Ultron
496	My #NewYearsResolution is to #travel, have more #fun &amp; serve #God more by helping others. What's your resolution?
206	#NewYearsResolution Let's see how fat I can get. #NYE2015 This @tacobell app is really gonna come in handy.
2674	New Years resolution...erbody get six packs. Who's with me?
3358	No chill all year round #NewYearsResolution
3832	#NewYearsResolution is to tweet more haha not gonna happen.
306	my #NewYearsResolution this year is to actually start taking an initiative
3795	Some people need to get a chill and mind your business attitude in 2015! #NewYearsResolution
2202	My New Years resolution in a nutshell.
1062	New Years Resolution: make it happen. Oh, and try to get in the next Star Wars... somehow. #NewYearsResolution #StarWars @bad_robot
844	Is it a bad thing that my big #NewYearsResolution is to finish sending out my 2014 Christmas cards? #catchingup
3874	My #NewYearsResolution ? To be #skinny &amp; have #Ana take over my life. #goals #proana #skinnydreams #binging #purging #TakeOver #NewYearNewMe
2252	???@christiand: my only New Years resolution is to not spend money on food I honestly might be rich by 2016??
212	#NewYearsResolution Must tone down self-pity level.
3717	I'm gonna marry Austin Swift @austinswift7 #NewYearsResolution
680	#NewYearsResolution start fresh.
566	2015 will B my year. Focus on my well being ONLY. Will reach &amp; accomplish my goals to become a HAPPIER &amp; HEALTHIER ME. #NewYearsResolution
3291	#NewYearsResolution #NewYearsEve Same resolution as last year....do better than last and continue making good decisions.
3581	RT @xNova_Cane: @adrianna_love oh #NewYearsResolution ? It should be to build a real friendship like you promised we'd have
681	I'm so ready for this a new start. It's time to stay focused. #NewYearsResolution
181	Stop drunk tweeting. #NewYearsResolution
4282	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
2496	New Years resolution: try not to worry so much.
2317	#2015 My new years resolution is to not only put myself and family in a comfortable position but to??_
4276	Get some new bishes #NewYearsResolution
279	My #NewYearsResolution is to actually be funny on Reddit and gain more karma than last year.
3685	#newyearsresolution get a net profile pict!
4765	#NewYearsResolution - delete people who still send you Candy Crush invites
433	What's everyone's #NewYearsResolution ? Mine is to be more motivated. Esp when it comes to things I don't want to do.
290	#NewYearsResolution get fit, get hot, get a man, get my diploma, get my shit together?????#ThatIsAll
1028	My #NewYearsResolution - to sharpen my mind.
536	#NewYearsResolution NO CUSS WORDS. #letsseehowthisends
3633	#NewYearsResolution: Learn to cry like @ADAMDEVINE. #TheMaster ??_???
189	A #NewYearsResolution of less Facebook, more Twitter. Don't tell my FB friends.
2175	New years resolution #4 never pee with the bathroom door open again. ^a serious lazy problem I have
3917	#NewYearsResolution getting an internship at Vodafone
1863	#NewYearsResolution troll the fuck out of Tk @HAMIZMYNAME @KOSDFF _??_
271	#NewYearsResolution sacrifice more boys to the goddess Artemis
1729	#NewYearsResolution Laugh more! Live life more! Accomplish something new!
4077	I'm gonna start doing squats to get a bigger booty. #NewYearsResolution
2158	RT @StevenOnTwatter: My only new years resolution is to add another inch onto my arms so uhh yeah. Happy 2015.
4842	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
112	RT @BandManMitch: My #NewYearsResolution is to stop messing with hoes who play THEYSELF to be so faithful and loyal ...wrong try again
2385	???@Bakxr_: my New Years resolution is to get jacked off??
221	Completed my last workout of 2014 at the gym. Ready for all the newbies of 2015 to come! #gymlife #NewYearsResolution
628	...Develop my own signature fragrance #NewYearsResolution
1182	And I am going to keep speaking when it is needed. Amplifying when it is not. I'm going to love myself more. #NewYearsResolution
3382	#NewYearsResolution is to cut folks who lead me no good
2423	My New Years resolution is to get really hot
791	When you dream your best friends with @MileyCyrus #lifegoals #NewYearsResolution #MileyCyrus
4278	If I have a regret this holiday season it's not following through with my plan to wish everyone Happy Hondadays. #NewYearsResolution
462	#NewYearsResolution 3 - keep all negative people out of my life - keep loved ones close
4405	No more subtweeting #NewYearsResolution
552	"#NewYearsResolution I'd love to see ""Get a cork out of my ass and let people have fun"" on @wolvereness list."
3130	My new years resolution is to think before I speak and practice patience.
1445	#NewYearsResolution number 1: Find my slippers
199	I normally don't make a #NewYearsResolution but this year I vow to read #agameofthrones. Bought the book a few months ago. Determined!
2590	@AdriannaKnauer and I ' s new years resolution is to finish all of friends and gossip girl before we graduate #bringiton
403	??????First resolution for #newyears will be somehow get #CarrieUnderwoodsLegs on my body #HappyNewYear #NewYearsResolution _???
3961	RT @MetsFanatic86: I hope to go to more @Mets games this year to cheer on my favorite team and watch them do well. #NewYearsResolution #LGM
4191	Finding someone with whom I can watch and fuck to bible black is on the top of the list. #2015Goals #NewYearsResolution #anime #hentai
4766	@JournalistsLike Produce more blogs, podcasts and video features for @TheFlatHat #MediaLife #NewYearsResolution #PartyLikeAJournalist
2096	My new year's resolution is 1440 x 900. I am going to try my best to keep it all year. #NewYearsResolution #Blessed2015 #inspired
2901	RT @SelvekTV: At first my new years resolution was to get healthy, but now it's to play more DayZ on the @FairlightEx @puhdado @Kdwolf77 s??_
4465	Major #NewYearsResolution that has to happen: Seeing my friends more! #friends #NewYear2015
651	My New Years Resolution is to smoke a fat blunt with @LoveCliffJensen and @cloud9_j #2015 #NewYearsResolution #smokeweed #weed #NewYear
709	#NewYearsResolution Resolve to keep your remarks to people, especially strangers, kind and civil. #EndBullying
1481	My #NewYearsResolution is to be a game changer, not a game player. Lets do this together. Happy New Year!!!!!
4417	#NewYearsResolution LIVE LIFE EVERYDAY WITH A SMILE!
3066	@DanielBrim @elserracho seems right up your alley RT @debrink: My New Years resolution is to be bi.......
2396	RT @pinningnut: My New Years resolution is not to make any. It's the same every year. I'm perfect the way I am. ???
1770	Happy New Years! May we all finally get skinny and healthy! #NewYearsResolution
315	#NewYearsResolution drive #german, wear italian, drink scotch, kiss french :)
4185	I have this habit of knowing things are dumb, and doing them anyways. One of my #NewYearsResolution 's is to stop doing that.
4477	Hibernating in bed for the entire month of January #NewYearsResolution
114	#NewYearsResolution starts today! Just joined Charter Fitness and I will go at least twice a week!
961	#NewYearsResolution kiss Calum Hood's cheek
2911	my New Years resolution is to become a body builder... LOL!!!
3406	I'm going to stop being honest and start telling people whatever they want to hear. So much easier. #NewYearsResolution
1624	2015 #NewYearsResolution: become a principal #aspiringadmin. Build #edpolicy connections. Move back home #iowa. #run 600 miles.
3323	My plan does not match society's plan for me...and that's okay #NewYearsResolution
5002	"RT @tompycan: #NewYearsResolution on Jan1: ""I'm really going to get in shape this year!"" on Jan3: ""I'm learning to love my body the way it??_"
1819	Happy new year!!!! #2015 #NewYear #NewYearsResolution try something new every week
3195	I just need to stop thinking about the things I want and start worrying about what I need in life. #NewYearsResolution
3008	New Years resolution: give people a chance. Don't be a bitch. Work harder on my relationships. Be healthier. #basicbitchshit
3415	My #NewYearsResolution to stay positive and be negative free #NewBeginnings
4531	@Cariloha to celebrate my birthday on jan 2 and try to exercise more #HashtagOfTheWeek #NewYearsResolution
1898	#Newyearsresolution I'm going to leave my data usage on all year #ornah lol
1919	???@chrisbrown: Supper club right now!!!! #NewYearsResolution stop smoking cigarettes?? Straight up _???
1271	My 2015 #NewYearsResolution is to stop putting all my private business on Twitter. Wait ... ah, shit.
4035	My #NewYearsResolution is to make more money. Thanks to @l00tappp that is possible!
4965	Only 1 more day to go until millions of people join the gym for a week. #NewYearsResolution #HappyNewYear #Happy2015
4193	RT @ItsCharles: I hope to be alot better person to my friends next year #NewYearsResolution
4096	My only goal in 2015 is to be happy. Genuinely, intensely, consistently, happy. #NewYearsResolution
3160	#NewYearsResolution #1 Stop gossiping completely. I don't do it as much as I used to, but fr it's counterproductive and UGLY. #progress
1814	My #NewYearsResolution is to go all organic! It will be hard but like this baby tree it will help me grow stronger!
2427	RT @beautyscene_: New Years Resolution: Make More Money_???_???_???
3952	2015 is almost here. My #NewYearsResolution is getting my four written #picturebooks published! Researching #publishers #literaryagents
4138	RT @Steviegeebee: My new years resolution is to become a hoarder. I'm starting as soon as I clean out my basement #2015 #NewYearsResolution
2143	Just found my New Years resolution. ???@KansasUpdate: Kansas City records fewest homicides in decades??
1627	???@chrisbrown: Supper club right now!!!! #NewYearsResolution stop smoking cigarettes?? PRAISE THE LORD _??_???_??
790	Win several lotteries. #NewYearsResolution
4357	My New Years resolution: have more patients- let things I can't control go- build my confidence??_?_?_???#NewYearsResolution
1865	You got this hun RT @chrisbrown Supper club right now!!!! #NewYearsResolution stop smoking cigarettes
2866	New years resolution: quit skipping legs
872	#NewYearsResolution To get a next gen gaming system, damn it.
3272	"I'm kinda diggin' this new ""Me 1st"" attitude. Possible #NewYearsResolution? Yup, I think so!"
3835	Sometimes you just have to change the game! _??? #2015 #NewYearsResolution
74	"RT @MrMarkFairhurst: #NewYearsResolution ""I must try harder....."""
1753	@yoursweetrani True I have a bad habit of doing that. Imma change that this year #NewYearNewMe #NewYearsResolution #JkNotReally
1422	Answer w/o arguing (Prov. 17:1)#NewYearsResolution
4223	I'm thinking for new year I'll give up being eccentric and go full on delusional. #NewYearsResolution this one I can accomplish
4696	RT @HiVoltDisciple: #NewYearsResolution I want to become spiritually fit and ready for battle to intentionally proclaim His great name! #??_
4372	???@ImpossibleUSA: Lazy last days of the year. Time to pen a #NewYearsResolution or two take more pictures _???
4578	@VisitBritain #NewYearsResolution The Cotswolds! It'd be my first trip there. I need to do some research!
3811	Must book cheap flight to NYC. #NewYearsResolution
2245	New Years Resolution - Don't drink any pop.... unless it's mixed with alcohol _??_
3048	Quitting @Starbucks was my new years resolution, that I started 6 months ago. Ha! I'm out of your evil web of 5 dollar coffee. :P
2446	New Years resolution: have as much fun as possible this year
495	"""Celebrate what you want to see more of."" Tom Peters #NewYearsResolution"
3131	RT @Kirsty_Hulse: My new years resolution: 1024 ?? 768p
4324	I read in the newspaper that drinking too much coffee is bad for ya, so my #NewYearsResolution is to stop reading the newspaper! #mycoffee
4447	I had a dream that I was blonde and hot with a rockin' body. Uh. #NewYearsResolution
1165	My #NewYearsResolution is to stop making #NewYearsResolution. The calendar is cyclical. What makes 1/1 so special?
4263	"Started the ""30 Day Fitness Challenge: Abs, Squats, and Arms."" Let's see how this goes. #dayone #NewYearsResolution #earlystart"
1731	My #NewYearsResolution is to be a better man for my lovely fianc? &amp; #FAM Love you guys with all my ??_???!! @isaacsmarie1983 #REALROSSTALK #FMR
4285	#NewYearsResolution Get @owlcity to notice me..
2403	RT @kate_gurcik: As a New Years Resolution everyone should try to be nicer to each other... We're all human and all trying to get through l??_
3404	Doing a little home decor shopping today. 2015 is coming &amp; I'm ready for some change! #homedesign #NewYearsResolution is to be more fab!
619	@MLBPAClubhouse my #NewYearsResolution is to be more positive and focus on my loved ones.
1698	#NewYearsResolution 3. Start a new life in a new city with a new career and flip bakersfield off as it shrinks in your rear view mirror
3921	2nd day after #Christmas: Annual stepping on the scale and horrified vow to never eat again. #NewYearsResolution #MyHugeAss
1958	#NewYearsResolution -- Laugh more worry less
1222	RT @LRoyBadFish: #NewYearsResolution Grow the fuck up, get shit together and be awesome. I think that's doable....
2074	365 days 100 lbs #NewYearsResolution
3411	I'm not big on #NewYearsResolution but one of them is to just to do away with so call friends in my life. #idontneedyou
870	#NewYearsResolution ...what's yours? #keepitreal
2719	My New Years resolution was to trim my beard. Mission Accomplished.
1043	My #NewYearsResolution. To continue being awesome.
1362	My 2015 New Years Resolution: Win The Lottery. #NewYearNewMe #2015 #NewYearsResolution #HappyNewYear
357	RT @stonebryson: #NewYearsResolution Go forth, and be epic.
1163	Start listening to more Nelly. #NewYearsResolution
2766	@lucky_GSD @ShaynaCat @Skye613 @RealFakeGator @Doggymolly - guess what my New Years resolution is???? MOL! Eat More Nip!!! Ha haa!
3253	My No. 3 #SocialMedia #NewYearsResolution: Be More Interesting!
1439	First #NewYearsResolution in the bag. Bye bye #onlinedating. Don't let the door hit you in the ass on the way out.
3605	Is there a way to increase your spice tolerance? If so, that's my #NewYearsResolution _??
4943	Parents: love and accept your children for exactly who they are, 100% unconditional love. #20ThingsIWantFor2015 #NewYearsResolution #2015
4596	"#NewYearsResolution To scream ""MORE DICK"" every time I see @RichardQuest on CNN"
3751	The one thing I always try to do is be there for the people who need me most. I'm not too good at that but I try. #NewYearsResolution
1254	#NewYearsResolution tweet nicer, tweet smarter, tweet less often. except on gameday.
3366	#motivation. Set plan. Skill set to do it. #NewYearsResolution Taking my @ThirtyOne business to the next level in 2015!
333	My last #NewYearsResolution is to spend less time connected to my phone.
3933	how the heck do i get more followers? #NewYearsResolution
4545	@Cariloha #NewYearsResolution I'm going to run daily
2729	My New Years resolution is to get out of bed
3669	Don't follow in the steps of hidden fuckboys #NewYearsResolution
1631	2015 #NewYearsResolution ?? sketch more, finish more illustrations ?? less procrastination ?? more sleep ?? get better at league lmfao
1117	RT @elisalamia: #NewYearsResolution get to school on time
1850	@StubHub my #NewYearsResolution is to go to a concert for the second time in my life and to go to a playoff game!! #TixWish
3555	#NewYearsResolution to not put the parking lot ticket directly in my mouth right after getting it from the machine #ew
3154	It's been an incredible #jesusyear. Hopefully next year I don't crash and burn. #NewYearsResolution
3266	stop being around negative people, go and reach for your goal. #NewYearsResolution
1666	Going to start 2015 off right... By canceling my gym membership! Oh yea... To join one closer to home. #NewYearsResolution
446	"#newyearsresolution ""appreciate my own. Worth"" since others dont._???"
2246	New Years Resolution??_ go somewhere cool again.
453	Less alcohol. _??_?_? #NewYearsResolution
1552	My #NewYearsResolution is #Gratitude
4437	RT @YPFANS_USA: Let me turn you straight ???@DannysHaus: My #NewYearsResolution is to come out the closet _???_????
2955	My New Years resolution is to stop looking up my symptoms on WebMD
15	I was going to resolve to procrastinate less, but honestly what's the rush? #NewYearsResolution
3830	Let's make being more social &amp; present a #NewYearsResolution - start small by simply getting a meal together!
946	#NewYearsResolution To further myself into making music, and to meet my love @LanaDelRey _??_?_?_?__
248	#NewYearsResolution don't change a fucking thing.
3865	My #NewYearsResolution is to not have lunch with Sandra Bullock. #ProblemSolved
361	RT @edgyjunecleaver: Living in the now: my #Newyearsresolution for #2015 #mondayblogs
4973	My #NewYearsResolution is to stay ahead of the endless grading and lesson planning. #teacherproblems
1615	#NewYearsResolution No.82 - Inspire someone with a Tweet, then follow it with 1,326 jokes about dicks and farts.
2304	New Years Resolution: To Let go of the past &amp; look forward to the future. No more holding on to hurt and anger.
4656	I promise that 2015 will be 365 days of healthy living #NewYearsResolution #Fit
3169	New year, SAME me. I like wtf i've accomplished &amp; where i'm going I aint gotta change lol #NewYearsResolution
2479	New Years resolution: trust no one except my parents because they are the only people who won't fuck me over
4216	My #NewYearsResolution; don't fly on any airline with the word 'asia' in the name.
4182	#NewYearsResolution: Allow all things good to consume me, read more, love deeper, work hard &amp; travel to Iceland (or another remote country).
4887	I need to get better at #leagueoflegends #NewYearsResolution lmfao
3164	My #NewYearsResolution is to make time for myself in my life.
491	#OOC: I've lost a lot of people this year, my mom.. Even some guys in RP. But what change can make any difference? My #NewYearsResolution +
863	Lame I know but my #NewYearsResolution is my #Streak32 - Run at least one mile for the first 32 days of my 32nd year. #fatnesstofitness
1741	RT @Pr3zKiD: #NewYearsResolution stay a real nigga
4101	#NewYearsResolution walking 1000 miles. Starting right after I finish school, and running to Washington.
4388	RT @VinVasan: My #NewYearsResolution will be to read articles completely and close tabs and not let them linger throughout the day.
2448	NEW YEARS RESOLUTION: JUST KEEPING GOING HARD AND LET EVERYONE JUST BE LIKE WOOOOOOOOOAH
4232	RT @Mark_Singerman: #2015 is going to be a great year! Who's with me? #NewYearsResolution #NewYearsEve
507	#NewYearsResolution add more to life than just lifting.
2678	My New Years resolution is to keep being a boss ass bitch ??_
2996	New Years resolution, If I got more ass then the girl that's fuckin wit me, then IDFWUUUUUU!!! Lmao!! Juss sayin...._???_???_???
1943	"You can do it RT @chrisbrown: Supper club right now!!!! #NewYearsResolution stop smoking cigarettes"""
1223	To make split ends a style #newyearsresolution
1114	#NewYearsResolution - have 10 affirmations per every 1 criticism I have to give.
1906	Always stay positive, no matter what I go through #NewYearsResolution
3424	My 2015 #NewYearsResolution is to accomplish 2014 and 20 3 goals promised in 2012 &amp; planned in 2011 #motivation
1878	#NewYearsResolution Find a time machine, go back in time, and kick my own ass.
4675	#NewYearsResolution be less of a bitch
434	#NewYearsResolution I will try &amp; fit in better in Los Angeles, so for the #NewYear I will be wearing scarves &amp; listening to terrible music.
2365	RT @GraysonDaley: Finally figured it out my New Years resolution is to finally grow _???_??
3155	RT @lucky_uddin1: #NewYearsResolution Overcome Every Obstacle Life Throws At Me With A Smile...
2836	adventuresinchemistry: New Years Resolution for 2015: Science really fucking hard
2093	Just folded a fitted sheet like a flat sheet! #NewYearsResolution COMPLETE on #firstdayof2015 #WINNER
3011	My New Years resolution is to save my paychecks instead immediately spending them ! _???_??_?? Let see how long this lasts !!
3163	I've never made and stuck to a #NewYearsResolution but this year I came up with 5 things that seem pretty doable :)
2946	If you dnt make it that way. My New Years resolution is to do things that matter, visit some different parts of the world and live on my
3918	RT @dasjahwilson: Ugh I hate when ppl call me cute or adorable. I wanna be hot as fuck ya feel me? #NewYearsResolution
2917	*NEW* New Years Resolution: Join the band HIM. From roadie to band manager, any position of employment will do.
1103	If at first you don't succeed, drink a lot of wine until you don't care anymore. #NewYearsResolution #MovingOn #breakup #regrets
1449	Get outside 30 minutes a day #NewYearsResolution
1721	Operation Get Passport starts NOW #passport #bucketlist #NewYearsResolution #NewYear
4521	@Cariloha be more active #NewYearsResolution
4942	Keep moving to get healthy! #NewYearsResolution #WomensHealth
157	#NewYearsResolution Be Awesome #HowIMetYourMother #Hello2015
2979	My New Years Resolution: Stop Waiting, Stop wishing. It is what it is. _??
1774	2015 #NewYearsResolution: Be @Beyonce. This will work out. I know it.
616	My #NewYearsResolution: Continue to believe that miracles can happen if you fight for them. #NYE2015 #2014Memories
644	In the new year, I pledge to never take a selfie with a selfie stick (or on the toilet). #NewYearsResolution
1936	#NewYearsResolution No visits to the hospital _???_???
4280	RT @SweetCodeine: #NewYearsResolution to change my name to Ariel
1069	@MarkPacker My New Year's Resolution starts early.....use the mute button anytime Jesse Palmer is doing a game. #NewYearsResolution
4457	???@ochocinco: _???_???_??? RT @VoiceofDaReal: #NewYearsResolution #NewYearNewMeSteps these pictures need to be stopped _???_???_???_???
4156	@Dayatmovies Emerge is what I keep thinking for 2015 but it will definitely involve some purging. #NewYearsResolution #wordoftheyear
4242	MAKE MORE MOVES &amp; LESS ANNOUNCEMENTS ??????#NewYearsResolution
4871	New Years Resolution #newyears #newyearsresolution
331	@delsolcolor My #NewYearsResolution is a fairly broad one: To look my best every day. #hashtagoftheweek
2058	Thanks, @HGTV. #hgtvroseparade sunk to a new low. Make your 2015 #NewYearsResolution to put the Garden back in HGTV. These hosts are AWFUL.
2647	RT @RitchieSanchezz: Why did I pick my New Years resolution to not eat fast food and drink soda. Especially the day after New Year's Eve
2192	New Years Resolution 2015 1.Get a Six Pack 2.Save $10k 3.Move Out
623	Go hard or go home #NewYearsResolution
1596	#NewYearsResolution, 18 libraries to visit around the world.
2916	My only New Years resolution? Learn how to do wing eyeliner.
4392	Trying to Live in the now: my #Newyearsresolution for #2015
3900	Started one #NewYearsResolution early by going to the gym tonight #abouttime #getfit #babysteps #whatsnext
1920	Ugh who wants to go to bed lonely AF on New years???? #NewYearsResolution don't go to bed lonely next new years_??? lol
4175	New Years Resolution: Eat More #NewYearsResolution
4271	I made a vow to myself to only wear my @ConnorFranta #FrantasticMonday sweater only on Mondays. #NewYearsResolution
756	My plan is to do coke with Gary Busey in 2015 #NewYearsResolution
519	#NewYearsResolution #1 Live healthier and be happier!
3805	#NewYearsResolution don't get killed by an evil pots and pans robot in 2015.
33	#Newyearsresolution get a #classic #americanmusclecar #pontiacfirebird #400v8 numbers matching 1969??_
2938	New Years resolution: hug zayn more
1158	RT @iReekofSuccess: #NewYearsResolution Get on postbadbeards lol
745	Here you go people. #newyearsresolution
1498	"""No need for #NewYearsResolution. Just be awesome."" - You Know Who You Are #QuoteOfTheYear"
3460	Own more plants. _??_???_?? #NewYearsResolution
4146	Considering any #NewYearsResolution? Prerequisite for mine, get a job again.
2592	My New Years resolution every year is no cursing and to look hot as FVCK but Lauren had to play IDFWU right on midnight -_-
784	My #NewYearsResolution is to begin, and grow my empire. #success #conquer
3494	#NewYearsResolution To convince as many people as possible that I'm related by blood to Peter Griffin.
2950	New Years resolution: go to the gym...check *just sat in the hot tub #winning
230	Setting the bar high for 2015 but I think I can do it #NewYearsResolution
858	#newyearsresolution become a youtuber _???
2267	on my momma, I'm gonna make a big impact in the coming years. And no this isn't some corny new year resolution. I was born to do this
4718	My New Year's Resolution is to keep being awesome. #NewYearsResolution
409	#NewYearsResolution learn the difference between 'effect' and 'affect'. Learn how to clone Nutella. Buy a boat. Preferably inflatable.
171	#NewYearsResolution: move to Colombia
541	My New Year's resolution? Still 1920x1080. 4K will probably have to wait until 2016. #NewYearsResolution
2211	New Years Resolution: stick to my New Years resolution
2305	RT @ouijameme: new years resolution is: continue being a cool bro
2568	My New Years resolution: never drink again
614	#NewYearsResolution I'm finally going to unpack everything I own out of that box to the left.
2102	"Everyone is talking about a "" new years resolution "" the only thing I'm trying to do, is rush my due date &amp; have this baby! ?_???_??_??_??"
1809	For my #NewYearsResolution I should probably be a little ashamed that I've passed level 800 in #candycrush w/out spending a dime on the game
3439	@Sandyps56 @JrzyEcuaGrrl That's my #NewYearsResolution
1162	My #NewYearsResolution is to clean my house.
4227	I hope my apology shows that I know what I've done and am trying to turn a new leaf. #NewYearsResolution
3120	Coffee turns me into a better person. Soy new years resolution is drink more coffee.
3654	I am grateful I have supportive, inspirational people in my life. my #NewYearsResolution is to show my appreciation and make them proud.
1611	???@preppy_nc: #NewYearsResolution stop wearing big tshirts and spirit jerseys everyday to school _???_???? amen _??? Probably won't happen though LBR
1933	"Good for you Chris _??_ ""@chrisbrown: Supper club right now!!!! #NewYearsResolution stop smoking cigarettes"""
3028	???@tumbIerposts: New Years resolution: Yes! As a teacher, this is my #1 goal.
565	@roastedbeanz Can't my #NewYearsResolution BE to keep calm and eat cookies? haha, I wish!
4061	My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible!
4627	RT @t_mosh_baby: #NewYearsResolution become more flexible in my hips.
2389	new years resolution is to never cry in front of anyone again
1472	1/1/2015 = another opportunity to work harder ... #EverydayCounts #NewYearsResolution - Work Harder??_
2631	RT @melissashoop_: New Years resolution: be more cynical than ever (I'm already off to a good start)
1836	#NewYearsResolution To show more compassion. ?_???
4931	#NewYearsResolution Be the biggest Cunt on the Planet!_???????
3476	Be greeted as Liberace. #NewYearsResolution #achievable
