	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
76	lda	50	15	rate net structure transpiration hydraulic stomatal transport conductance photosynthetic regulation	422192	28277	with the increasing of probability threshold , the proportion of SMS location in each land use decrease at different rate .	risk analysis | water conservation | shrublands | disasters | China | ecotones | multiple land use | ecosystems | arid lands | time series analysis | arid zones | prediction | uncertainty | oases | soil water | irrigation | land degradation	gemma	gemma	"[""'rate', 'net', 'structure', 'transpiration', 'hydraulic', 'stomatal', 'transport', 'conductance', 'photos"", ""'rate', 'net', 'structure', 'transpiration', 'hydraulic', 'stomatal', 'transport', 'conductance', 'photos"", ""'rate', 'structure', 'hydraulic', 'stomatal', 'transport', 'conductance', 'photosynthetic', 'regulation'"", ""'rate', 'net', 'structure', 'transpiration', 'hydraulic', 'stomatal', 'transport', 'conductance', 'photos"", ""'rate', 'net', 'structure', 'transpiration', 'hydraulic', 'stomatal', 'transport', 'conductance', 'photos""]"	"[""'net', \n'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport"", ""'net',\n'structure',\n'transpiration',\n'hydraulic',\n'stomatal',\n'transport',\n'conductance"", ""'net', \n'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport"", ""'net', \n'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport"", ""'net', \n'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport""]"	8.8	6.2
77	lda	50	15	rate net structure transpiration hydraulic stomatal transport conductance photosynthetic regulation	221115	2907	this inquiry be conduct to quantify precisely in a replicated experiment the rate of N loading to groundwater result from input of N and irrigation water to corn ( Zea may L. ) .	urea | crop yield | nitrates | groundwater | nitrogen | Zea mays | superphosphate | potassium chloride | North Dakota	gemma	gemma	"[""'net', \n'hydraulic', \n'stomatal', \n'transpiration', \n'transport', \n'conduct"", ""'net', \n'hydraulic', \n'stomatal', \n'transport', \n'conductance' \n]"", ""'net', \n'hydraulic', \n'stomatal', \n'transpiration', \n'transport', \n'conduct"", ""'net', \n'structure', \n'hydraulic', \n'stomatal', \n'transport', \n'conductance"", ""'net', \n'structure', \n'hydraulic', \n'stomatal', \n'transport', \n'conductance""]"	"[""'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport', \n'conduct"", ""'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport', \n'conduct"", ""'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport', \n'conduct"", ""'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport', \n'conduct"", ""'structure', \n'transpiration', \n'hydraulic', \n'stomatal', \n'transport', \n'conduct""]"	5.8	6.0
78	lda	50	15	rate net structure transpiration hydraulic stomatal transport conductance photosynthetic regulation	32061	18103	the different hydraulic conductivity of the bed and slope of channel be of fundamental role at assess the function of a revitalisation system .	groundwater | hydraulic conductivity | forests | floodplains | soil water content	gemma	gemma	"[""'rate', 'structure', 'transpiration', 'stomatal', 'photosynthetic', 'regulation'\n]"", ""'rate', 'structure', 'transpiration', 'stomatal', 'photosynthetic', 'regulation'\n]"", ""'rate', 'structure', 'stomatal', 'transpiration', 'regulation' \n]"", ""'rate', 'net', 'structure', 'stomatal', 'transpiration', 'photosynthetic', 'regulation'\n]"", ""'rate', 'net', 'structure', 'stomatal', 'transpiration', 'photosynthetic', 'regulation'\n]""]"	"[""'rate', \n'net', \n'stomatal', \n'transpiration', \n'photosynthetic', \n'"", ""'rate', 'net', 'stomatal', 'transpiration', 'photosynthetic', 'regulation'\n]\n\n**Reasoning:**"", ""'rate', 'net', 'stomatal', 'transpiration', 'photosynthetic', 'regulation' \n]\n\n**Reasoning:**"", ""'rate', \n'net', \n'stomatal', \n'transpiration', \n'photosynthetic', \n'"", ""'rate', \n'net', \n'stomatal', \n'transpiration', \n'photosynthetic', \n'""]"	6.2	6.0
79	lda	50	15	rate net structure transpiration hydraulic stomatal transport conductance photosynthetic regulation	298797	16138	although ABA application increase stomatal closure immediately after its application , the long - term effect be to allow for a great ostiolar opening of the stomatal pore which result in increase conductance of gas and water vapor .	wheat | environmental factors | leaves | flowering | abscisic acid | pigments | irrigation | water stress	gemma	gemma	"[""'rate', 'net', 'hydraulic', 'photosynthetic'\n]\n\n**Reasoning:**\n\nThe document discusses the effects of ABA ("", ""'rate', 'net', 'hydraulic'\n]\n\n**Reasoning:**\n\nThe document discusses stomatal closure and long-term effects on"", ""'structure', 'hydraulic', 'photosynthetic'\n]"", ""'rate', 'net', 'hydraulic', 'photosynthetic'\n]"", ""'rate', 'net', 'hydraulic', 'photosynthetic' \n]""]"	"[""'rate', \n'net', \n'structure', \n'hydraulic', \n'transport' \n]\n\n**Reason"", ""'rate', 'net', 'structure', 'hydraulic', 'transport'\n]\n\n**Reasoning:**\n\nThe document focuses specifically on the"", ""'rate', \n'net', \n'structure', \n'hydraulic', \n'photosynthetic' \n]\n<end_of_turn>"", ""'rate', \n'net', \n'structure', \n'hydraulic', \n'transport' \n]\n\n**Reason"", ""'rate', \n'net', \n'structure', \n'hydraulic', \n'transport' \n]""]"	3.6	5.0
80	lda	50	16	high low salinity record evaporation alfalfa class mixture turfgrass white	443851	17989	the low mean phosphorus content in the fodder (   ) may be attribute to the low pre - trial soil phosphorus concentration ( mg per kg ) .	rooting | seed treatment | inoculation | nitrogen content | growth | Rhizobium | root nodules | height | soil fertility | Trifolium alexandrinum | phosphorus | phosphate fertilizers | scarification | feed crops	gemma	gemma	"[""'phosphorus', 'soil', 'concentration'\n]"", ""'salinity', \n'record', \n'evaporation', \n'alfalfa', \n'mixture',"", ""'salinity',\n'record',\n'evaporation'\n]"", ""'salinity', \n 'record', \n 'evaporation'\n]"", ""'salinity', \n'record', \n'evaporation'\n]""]"	"[""'high', \n'record', \n'evaporation', \n'class', \n'mixture', \n'white'"", ""'high',\n'record',\n'evaporation',\n'class',\n'mixture',\n'white'\n]"", ""'high', \n'record', \n'evaporation', \n'alfalfa', \n'class', \n'"", ""'high', \n'record', \n'evaporation', \n'class', \n'mixture', \n'white'"", ""'high', \n'record', \n'evaporation', \n'class', \n'mixture', \n'white'""]"	3.6	6.0
81	lda	50	16	high low salinity record evaporation alfalfa class mixture turfgrass white	267718	8183	the high protein content under both irrigation and rainfed condition be record for - - - and ( & , respectively ) .	rainfed farming | genotypes | Vicia faba | irrigated farming | sugar | lipid content | sugars | carbohydrate content | ash content | starch | crude fibre | proximate composition | protein content	gemma	gemma	"[""'salinity', \n'evaporation' \n]"", ""'salinity', \n'evaporation' \n]"", ""'salinity', \n'evaporation'\n]"", ""'salinity',\n'evaporation'\n]"", ""'salinity',\n'evaporation'\n]""]"	"[""'salinity',\n'evaporation',\n'class',\n'mixture',\n'white'\n]"", ""'salinity',\n'evaporation',\n'class',\n'mixture',\n'white'\n]"", ""'salinity', \n'evaporation', \n'alfalfa', \n'class', \n'mixture',"", ""'salinity', \n'evaporation', \n'alfalfa', \n'class', \n'mixture',"", ""'salinity', \n'evaporation', \n'class', \n'mixture', \n'white' \n]""]"	2.0	5.4
82	lda	50	16	high low salinity record evaporation alfalfa class mixture turfgrass white	131791	3509	result show that the evaporation from bare soil be generally high during the three month period May to July vary between and mm / day .	water balance | evaporation | water uptake | Gossypium hirsutum | drainage | soil water potential | clay soils | roots | evapotranspiration	gemma	gemma	"[""'salinity', \n'record'\n]"", ""'salinity', 'record'\n]"", ""'salinity', 'record'\n]"", '\'salinity\', \'record\'\n]\n\n**Explanation:**\n\nThe document discusses ""evaporation"" from ""bare soil"" and its rate', '\'salinity\', \'record\'\n]\n\n**Reasoning:**\n\nThe document focuses on evaporation rates from bare soil.  While ""high']"	"[""'salinity',\n'record',\n'alfalfa',\n'class',\n'mixture',\n'white'\n]"", ""'salinity',\n'record',\n'alfalfa',\n'class',\n'mixture',\n'white'\n]"", ""'salinity', \n'record', \n'alfalfa', \n'class', \n'mixture', \n'"", ""'salinity', \n'record', \n'alfalfa', \n'class', \n'mixture', \n'"", ""'salinity', \n'record', \n'alfalfa', \n'class', \n'mixture', \n'""]"	2.0	6.0
83	lda	50	16	high low salinity record evaporation alfalfa class mixture turfgrass white	113816	27078	high amount of phenolic and flavonoid be detect in dateSW compare with dateMW .	antioxidants | sewage | municipal wastewater | catechol oxidase | peroxidases | flavonoids | heavy metals | Phoenix dactylifera | enzyme activity | cultivars | toxicity | irrigation	gemma	gemma	"[""'salinity',\n'record',\n'evaporation',\n'alfalfa',\n'class',\n'mixture',\n'"", ""'salinity',\n'record',\n'evaporation',\n'alfalfa',\n'class',\n'mixture',\n'"", ""'salinity', \n'record', \n'evaporation', \n'alfalfa', \n'class',"", ""'salinity',\n'record',\n'evaporation',\n'alfalfa',\n'class',\n'mixture',\n'"", ""'salinity',\n'record',\n'evaporation',\n'alfalfa',\n'class',\n'mixture',\n'""]"	"[""'salinity', 'record', 'evaporation', 'alfalfa', 'class', 'mixture', 'white'\n]\n<end_of_turn>"", ""'salinity', \n'record', \n'evaporation', \n'alfalfa', \n'class',"", ""'salinity',\n'record',\n'evaporation',\n'alfalfa',\n'class',\n'mixture',\n'"", ""'salinity', \n'record', \n'evaporation', \n'alfalfa', \n'class',"", ""'salinity', \n'record', \n'evaporation', \n'alfalfa', \n'class',""]"	6.8	6.4
84	lda	50	16	high low salinity record evaporation alfalfa class mixture turfgrass white	235151	806	the hay consist of a complex mixture of Agropyron , Poa , Sorghastrum , and Carex specie harvest from a subirrigate meadow of an Aquic Ustifluvent soil .	ammonium nitrate | urea | meadows | Poa | Sorghastrum | spring | Carex | protein synthesis | subsurface irrigation | Agropyron | hay | protein content	gemma	gemma	"[""'high', \n'low', \n'salinity', \n'record', \n'evaporation'\n]\n<end_of_turn>"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf"", ""'high', \n 'low', \n 'salinity', \n 'record', \n 'evaporation', \n 'alf"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation'\n]\n<end_of_turn>""]"	"[""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf"", ""'high', \n'low', \n'salinity', \n'record', \n'evaporation', \n'alf""]"	5.6	6.0
85	lda	50	17	irrigation surface drip drainage saline canal deep subsurface shallow table	249139	11717	Comparison be make between the two scheduling technique by application to two real irrigation system .	case studies | irrigation systems | irrigation scheduling | algorithms | decision-support systems | systems analysis	gemma	gemma	"[""'comparison', 'technique', 'scheduling' \n]"", ""'comparison', 'technique', 'scheduling'\n]"", ""'comparison', 'scheduling', 'technique'\n]"", ""'comparison', 'make' \n]"", ""'comparison', 'technique', 'scheduling' \n]""]"	"['**Explanation:**\n\nThe document focuses on comparing *scheduling techniques* for *irrigation systems*.  The provided topic words relate to *types*', '**Explanation:**\n\nThe document explicitly focuses on ""scheduling techniques"" applied to ""irrigation systems."" While the word list contains terms related to irrigation', '**Explanation:**\n\nThe document explicitly discusses ""irrigation systems"" and comparing ""scheduling techniques."" The provided topic words relate to *types* of', ']', '**Reasoning:**\n\nThe document explicitly discusses ""irrigation systems"" and comparing ""scheduling techniques.""  The provided topic list includes terms related to']"	2.8	1.0
86	lda	50	17	irrigation surface drip drainage saline canal deep subsurface shallow table	299173	10307	the combination of these two technique may be a means to separate solute transport phase in heterogeneous medium and relate laboratory column result to field study .	time domain reflectometry | optical fibers | analysis | models | soil pollutants | solubility | solutes | forest soils | mathematical analysis | forecasting | California	gemma	gemma	"[""'solute transport', 'heterogeneous medium', 'laboratory column result', 'field study' \n]"", ""'solute transport', 'heterogeneous medium', 'laboratory column result', 'field study'\n]"", ""'solute transport', 'heterogeneous medium', 'laboratory column result', 'field study'\n]"", ""'solute transport', 'heterogeneous medium', 'laboratory column result', 'field study' \n]"", ""'solute transport', 'heterogeneous medium', 'laboratory column result', 'field study'\n]""]"	"[""'irrigation',\n'surface',\n'drip',\n'drainage',\n'canal',\n'deep',\n'sub"", '**Explanation:**\n\nThe document focuses on solute transport in heterogeneous media and linking lab results to field studies. This inherently relates to water movement and composition', '**Explanation:**\n\nThe document focuses on solute transport in heterogeneous media and connecting lab results to field studies. The techniques being discussed are related to separation', '**Explanation:**\n\nThe document focuses on solute transport in heterogeneous media and connecting lab results to field studies.  It deals with separating phases and understanding', ""'irrigation', \n'surface', \n'drip', \n'drainage', \n'canal', \n'""]"	4.0	3.2
87	lda	50	17	irrigation surface drip drainage saline canal deep subsurface shallow table	276317	45804	in this study , soil water content under mulched drip irrigation and flood irrigation be measure through field experiment .	China | developmental stages | field experimentation | flood irrigation | groundwater | groundwater recharge | microirrigation | models | mulching | quantitative analysis | rivers | soil water | soil water content | soil water movement	gemma	gemma	"[""'mulched' \n]"", ""'mulched' \n]"", ""'mulched' \n]"", ""'mulched' \n]"", ""'mulched' \n]""]"	"[']', ""'surface', \n'drainage', \n'saline', \n'canal', \n'deep', \n'sub"", ""'surface', 'drainage', 'saline', 'canal', 'deep', 'subsurface', 'shallow', 'table'\n]"", ']', ']']"	1.0	7.0
88	lda	50	17	irrigation surface drip drainage saline canal deep subsurface shallow table	17446	47854	the integrated high - efficient irrigation strategy propose in this review would motivate the transition of irrigation strategy from the conventional field irrigation theory , to a new chapter of irrigation management for water conservation and quality improvement in cash crop .	China | cash crops | crop yield | decision making | deficit irrigation | fertilizers | fruit quality | income | industry | irrigation management | markets | models | supply balance | water conservation | water yield	gemma	gemma	"[""'integrated'\n'efficient' \n'strategy' \n'transition' \n'management' \n]"", ""'integrated'\n'efficient'\n'strategy'\n'transition'\n'management'\n]"", ""'integrated', 'efficient', 'strategy', 'transition', 'management'\n]"", ""'integrated', 'efficient', 'strategy', 'transition', 'management', 'conservation', 'quality' \n]"", ""'integrated', 'high - efficient', 'strategy', 'transition', 'management', 'quality', 'crop' \n]""]"	[']', ']', '**Explanation:**\n\nThe document focuses on *integrated high-efficiency irrigation strategies* and a shift in irrigation management for *water conservation and quality*.', ']', '**Explanation:**\n\nThe document focuses on *integrated irrigation strategies*, *water conservation*, and *quality improvement* within *cash crops*.  The']	4.2	2.0
89	lda	50	17	irrigation surface drip drainage saline canal deep subsurface shallow table	382146	34410	additionally , the cost of drip irrigation be low than foliar spray as cotton plant be commonly irrigate via drip irrigation in Xinjiang .	Coleoptera | natural enemies | Aphis gossypii | stems | crop yield | China | Gossypium hirsutum | leaves | pests | microirrigation | roots | Lacewings	gemma	gemma	"[""'surface', \n'drainage', \n'saline', \n'canal', \n'deep', \n'sub"", ""'surface', 'drainage', 'saline', 'canal', 'deep', 'subsurface', 'shallow', 'table' ]"", ""'surface', \n'drainage', \n'saline', \n'canal', \n'deep', \n'sub"", ""'surface', 'drainage', 'saline', 'canal', 'deep', 'subsurface', 'shallow', 'table' ]"", ""'surface', 'drainage', 'saline', 'canal', 'deep', 'subsurface', 'shallow', 'table'\n]""]"	"[""'surface', \n'drainage', \n'saline', \n'canal', \n'deep', \n'sub"", ']', ""'surface', \n'drainage', \n'saline', \n'canal', \n'deep', \n'sub"", ""'surface', 'drainage', 'saline', 'canal', 'deep', 'subsurface', 'shallow', 'table'"", ""'surface', \n'drainage', \n'saline', \n'canal', \n'deep', \n'sub""]"	7.2	6.5
90	lda	50	18	average type biomass cover annual potato event fish pond movement	361729	4847	average household size be and the average annual income be .	farmers associations | Philippines | support measures | farmers | common lands	gemma	gemma	"[""'type', \n'biomass', \n'cover', \n'potato', \n'fish', \n'pond',"", ""'type', 'biomass', 'cover', 'potato', 'event', 'fish', 'pond', 'movement'\n]\n<end_of_turn>"", ""'type',\n'biomass',\n'cover',\n'potato',\n'event',\n'fish',\n'pond',"", ""'type', 'biomass', 'cover', 'potato', 'event', 'fish', 'pond', 'movement' \n]"", ""'type', \n'biomass', \n'cover', \n'potato', \n'fish', \n'pond',""]"	"[""'type', \n'biomass', \n'cover', \n'potato', \n'event', \n'fish',"", ""'type', \n'biomass', \n'cover', \n'potato', \n'event', \n'fish',"", ""'type',\n'biomass',\n'cover',\n'potato',\n'event',\n'fish',\n'pond',"", ""'type', \n'biomass', \n'cover', \n'potato', \n'event', \n'fish',"", ""'type',\n'biomass',\n'cover',\n'potato',\n'event',\n'fish',\n'pond',""]"	7.6	7.4
91	lda	50	18	average type biomass cover annual potato event fish pond movement	450312	7988	average yearly yield be adversely affect by cool climatic condition in yr .	sprinkler irrigation | weather | total nitrogen | linear models | irrigation scheduling | Zea mays | algorithms | nitrogen fertilizers | soil water | agronomy | North Dakota	gemma	gemma	"[""'biomass',\n'cover',\n'event',\n'fish',\n'pond',\n'movement'\n]"", ""'biomass', \n'cover', \n'event', \n'fish', \n'pond', \n'movement'"", ""'biomass', \n'cover', \n'event', \n'fish', \n'pond', \n'movement'"", ""'biomass', \n'cover', \n'event', \n'fish', \n'pond', \n'movement'"", ""'biomass', \n'cover', \n'event', \n'fish', \n'pond', \n'movement'""]"	"[""'type', 'biomass', 'cover', 'annual', 'potato', 'event', 'fish', 'pond', 'movement'"", ""'type', \n'biomass', \n'cover', \n'annual', \n'potato', \n'event',"", ""'type', \n'biomass', \n'cover', \n'annual', \n'potato', \n'event',"", ""'type', \n'biomass', \n'cover', \n'annual', \n'potato', \n'event',"", ""'type', \n'biomass', \n'cover', \n'annual', \n'potato', \n'event',""]"	6.0	7.4
92	lda	50	18	average type biomass cover annual potato event fish pond movement	332657	38747	transformation of Lignocellulosic Biomass to Cellulose - base Hydrogel and Agriglass to improve Beans yield	iodine | irrigation rates | hydrophilicity | statistical analysis | biomass | salt stress | sandy soils | rice straw | potassium | field experimentation | phosphorus | roots | lignocellulose | irrigation water | polymers | faba beans | Egypt	gemma	gemma	"[""'transformation', 'cellulose', 'hydrogel', 'agriglass', 'yield', 'beans'\n]"", ""'transformation', 'cellulose', 'hydrogel', 'agriglass', 'yield', 'beans'\n]"", ""'transformation', 'cellulose', 'hydrogel', 'agriglass', 'beans', 'yield'\n]"", ""'transformation', 'cellulose', 'hydrogel', 'agriglass', 'yield', 'beans'\n]"", ""'transformation', 'cellulose', 'hydrogel', 'agriglass', 'yield', 'beans' \n]""]"	"[""'average', \n'type', \n'fish', \n'pond', \n'movement'\n]"", ""'average', \n'type', \n'fish', \n'pond', \n'movement'\n]"", ""'average', \n'type', \n'fish', \n'pond', \n'movement'\n]"", ""'average', \n'type', \n'fish', \n'pond', \n'movement'\n]"", ""'average', \n'type', \n'cover', \n'annual', \n'potato', \n'fish',""]"	6.0	5.4
93	lda	50	18	average type biomass cover annual potato event fish pond movement	60414	20580	the parameter evaluate be : plant population ( PP ) , plant height ( PH ) , sorghum / corn aboveground dry matter ( ADM ) , biomass moisture content ( ABMC ) , and biomass quality ( holocellulose , lignin , and ash ) .	drought tolerance | ash content | oils | conventional tillage | subsoiling | planting | grain sorghum | polysaccharides | Zea mays | biomass production | lignins | Sorghum bicolor | irrigation | lodging | photoperiod | water content | conservation tillage | production technology | forage | plant height | energy crops	gemma	gemma	"[""'average', 'biomass', 'cover', 'annual'\n]"", ""'average', 'biomass', 'cover', 'annual' \n]\n\n**Reasoning:**\n\nThe document primarily discusses agricultural parameters related"", ""'average', 'biomass', 'cover', 'annual'\n]"", ""'average', 'biomass', 'cover', 'annual' \n]"", ""'average', 'biomass', 'cover', 'annual'\n]""]"	"[""'average', \n'type', \n'biomass', \n'cover', \n'annual', \n'potato',"", ""'average', \n'type', \n'biomass', \n'cover', \n'annual', \n'potato',"", ""'average', \n'type', \n'biomass', \n'cover', \n'annual', \n'potato',"", ""'average', \n'type', \n'biomass', \n'cover', \n'annual', \n'potato',"", ""'average', \n'type', \n'biomass', \n'cover', \n'annual', \n'potato',""]"	4.0	7.0
94	lda	50	18	average type biomass cover annual potato event fish pond movement	202896	1064	Antigua Unit : annual report	cropping systems | small farms | research institutions | data collection | vegetable legumes | seed production | project evaluation | cardoons | research support | legumes | Antigua and Barbuda | surveys | precipitation | grasses | irrigation | work organization | annual reports | project management	gemma	gemma	"[""'biomass', 'cover', 'movement' \n]"", ""'biomass', 'cover', 'movement'\n]"", ""'biomass', 'cover', 'event', 'fish', 'movement' \n]"", ""'biomass', 'cover', 'event', 'fish', 'movement'\n]"", ""'biomass', \n'cover', \n'event', \n'fish', \n'movement' \n]\n<end_of_turn>""]"	"[""'potato', \n'event', \n'fish', \n'movement' \n]"", ""'potato', \n'event', \n'fish', \n'movement' \n]"", ""'potato', \n'event', \n'fish', \n'movement' \n]"", ""'potato',\n'event',\n'fish',\n'movement'\n]"", ""'potato', \n'event', \n'fish', \n'movement' \n]""]"	4.2	4.0
95	lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	167888	2606	field population of the russian wheat aphid ( Homoptera : Aphididae ) and other cereal aphid on cool - season perennial grass accession	Diuraphis noxia | genetic resources | Festuca arundinacea | germplasm | Agropyron desertorum | population density | Washington | Dactylis glomerata | Hemiptera	gemma	gemma	"[""'habitat', \n'stock', \n'incorporation', \n'fixation' \n]"", ""'habitat', \n'stock', \n'incorporation', \n'fixation'\n]"", ""'habitat', \n'stock', \n'incorporation', \n'fixation'\n]"", ""'habitat', \n'stock', \n'incorporation', \n'fixation' \n]"", ""'habitat', \n'stock', \n'incorporation',\n'fixation'\n]""]"	"[""'increase', \n'decrease', \n'decline', \n'california', \n'stock', \n'incorpor"", ""'increase', \n'decrease', \n'decline', \n'habitat', \n'california', \n'stock"", ""'increase', \n'decrease', \n'decline', \n'habitat', \n'california', \n'stock"", ""'increase', \n'decrease', \n'decline', \n'habitat', \n'california', \n'stock"", ""'increase', \n'decrease', \n'decline', \n'habitat', \n'california', \n'stock""]"	4.0	6.0
96	lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	336726	42428	Stomatal pore width and length decrease by increase PPFD and CO₂ concentration .	crop performance | photosynthesis | leaf area | carbon dioxide | artificial intelligence | evapotranspiration	gemma	gemma	"[""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'agroecosystem',\n'"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'agroecosystem',\n'"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'agroecosystem',\n'"", ""'population', \n'decline', \n'habitat', \n'stock', \n'incorporation', \n'agro"", ""'population', \n'decline', \n'habitat', \n'stock', \n'incorporation', \n'agro""]"	"[""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'agroecosystem',\n'"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population', \n'decline', \n'habitat', \n'stock', \n'incorporation', \n'agro"", ""'population', \n'decline', \n'habitat', \n'stock', \n'incorporation', \n'agro"", ""'population', \n'decline', \n'habitat', \n'stock', \n'incorporation', \n'agro""]"	6.6	6.2
97	lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	282107	42226	relative to the control , both hydrogel decrease cumulative Ca , Mg , and S leach mass loss and increase mean EC of leachate .	nutrient availability | soil degradation | topsoil | electrical conductivity | crosslinking | polyacrylamide | soil pH | inorganic carbon | leachates | nutrient uptake | phosphorus | agronomy | total organic carbon | sorption	gemma	gemma	"[""'population', \n'decline', \n'habitat', \n'stock', \n'incorporation', \n'agro"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population', \n'habitat', \n'decline', \n'stock', \n'incorporation', \n'fix"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population', \n 'decline', \n 'habitat', \n 'stock', \n 'incorporation', \n 'agro""]"	"[""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]"", ""'population',\n'decline',\n'habitat',\n'stock',\n'incorporation',\n'fixation'\n]""]"	6.0	6.0
98	lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	299292	45174	however , the energy cost have increase due to the ever - increase   demand and some geopolitical tension .	photovoltaic systems | rainwater harvesting | efficiency | optimization methods | solar powered irrigation systems	gemma	gemma	"[""'population', \n'decline', \n'habitat', \n'agroecosystem'\n]\n\n**Reasoning:**"", ""'population', \n'decline', \n'habitat', \n'agroecosystem'\n]"", ""'population', \n'decline', \n'habitat', \n'agroecosystem'\n]"", ""'population', \n'decline', \n'habitat', \n'agroecosystem' \n]"", ""'population', \n'decline', \n'habitat', \n'agroecosystem' \n]""]"	"[""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor""]"	4.0	6.0
99	lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	371414	47218	TE be increase by StgB in the background , whereas there be no effect in the background .	Sorghum bicolor | adaptation | agronomy | anthesis | area | data | drought | efficiency | extraction | flowering | grain | harvest index | introgression | leaf area | parents | quantitative trait loci | seed | tillering | transpiration | water | water use	gemma	gemma	"[""'habitat', \n'agroecosystem'\n]"", ""'population', \n'decline', \n'habitat', \n'agroecosystem' \n]"", ""'population', \n'decline', \n'habitat', \n'agroecosystem'\n]"", ""'population', \n'decline'\n]"", ""'habitat', \n'agroecosystem'\n]""]"	"[""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population',\n'decline',\n'habitat',\n'california',\n'stock',\n'incorporation',\n'agro"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor"", ""'population', \n'decline', \n'habitat', \n'california', \n'stock', \n'incorpor""]"	2.8	6.2
100	lda	50	20	quality loss information ground form suitability vineyard county fuel century	364822	35671	the objective of this paper be to develop an integrate approach that can be apply for mine water quality assessment .	case studies | fluorides | chemical oxygen demand | river water | China | roads | rivers | water quality | arsenic | irrigation | sulfates | pH | mining | coal	gemma	gemma	"[""'mine', \n'water', \n'assessment', \n'approach', \n'develop' \n]"", ""'mine', 'water', 'assessment', 'approach', 'develop', 'integrate'\n]"", ""'assessment', 'water', 'mine'\n]"", ""'assessment', 'water', 'mine', 'approach', 'develop'\n]"", ""'mine', \n'water', \n'assessment' \n]""]"	"[""'loss', \n'information', \n'ground', \n'suitability', \n'vineyard', \n'county"", ""'loss', \n'information', \n'ground', \n'suitability', \n'vineyard', \n'county"", ""'loss', \n'information', \n'ground', \n'suitability', \n'vineyard', \n'county"", ""'loss',\n'information',\n'ground',\n'suitability',\n'vineyard',\n'county',\n'fuel',"", ""'loss', \n'information', \n'ground', \n'suitability', \n'vineyard', \n'county""]"	4.4	6.4
